region_code,aip_cycle,from_fix,to_fix,airway,route_id,route_code,leg_sequence
RU,2605,GIMON,SONEP,H24,RU-2605-H24-4557,H24,394
RU,2605,GIMOS,NESPA,H24,RU-2605-H24-20710,H24,687
RU,2605,GINAD,AKUPI,H24,RU-2605-H24-4557,H24,314
RU,2605,GINAN,MEBAR,H24,RU-2605-H24-12997,H24,724
RU,2605,GINES,AKERA,H24,RU-2605-H24-20710,H24,234
RU,2605,GINES,BIBLI,H24,RU-2605-H24-9324,H24,584
GB,2605,GINIS,IDEXA,L975,GB-2605-L975-4196,L975,15
GB,2605,GINIS,NATKO,UL975,GB-2605-UL975-15239,UL975,3
RU,2605,GINOB,GOLRA,H24,RU-2605-H24-20710,H24,148
RU,2605,GINOM,KUDAR,H24,RU-2605-H24-12997,H24,327
FR,2605,GINON,POITIERSBIARD,J55,FR-2605-J55-2006,J55,5
RU,2605,GINOP,RIMOM,H24,RU-2605-H24-4557,H24,268
RU,2605,GINOR,INGEN,H24,RU-2605-H24-20710,H24,267
FR,2605,GINOX,MORSS,M194,FR-2605-M194-2500,M194,5
RU,2605,GINPA,TINRI,H24,RU-2605-H24-12997,H24,406
RU,2605,GINUL,BUMAT,FL055,RU-2605-FL055-2113,FL055,141
RU,2605,GINUM,MAKOG,H24,RU-2605-H24-9324,H24,396
RU,2605,GINUM,OBIRA,H24,RU-2605-H24-4307,H24,41
RU,2605,GINUR,NELTI,H24,RU-2605-H24-4557,H24,419
RU,2605,GIPAK,UNKET,H24,RU-2605-H24-20710,H24,275
RU,2605,GIPAL,BELAK,FL055,RU-2605-FL055-2113,FL055,43
RU,2605,GIPAR,ROGTA,H24,RU-2605-H24-12997,H24,264
RU,2605,GIPAT,GAPRA,H24,RU-2605-H24-20710,H24,519
RU,2605,GIPEN,OTRUP,H24,RU-2605-H24-4557,H24,832
RU,2605,GIPEN,PIGOM,H24,RU-2605-H24-20710,H24,23
FR,2605,GIPEX,KUSEK,G54,FR-2605-G54-1508,G54,2
FR,2605,GIPEX,TRARE,R161,FR-2605-R161-4519,R161,3
GB,2605,GIPLO,BETWEEN,Y70,GB-2605-Y70-17805,Y70,8
FR,2605,GIPNO,NAVLA,N871,FR-2605-N871-3520,N871,1
RU,2605,GIPTO,UPINO,FL055,RU-2605-FL055-2113,FL055,84
FR,2605,GIRAG,DOBIM,R16,FR-2605-R16-4167,R16,4
RU,2605,GIRAM,REZOK,H24,RU-2605-H24-12997,H24,221
RU,2605,GIRAN,PIRAL,H24,RU-2605-H24-12997,H24,991
FR,2605,GIRED,BARAN,A2,FR-2605-A2-23,A2,3
RU,2605,GIRIM,NILFA,FL055,RU-2605-FL055-2113,FL055,115
RU,2605,GIRIP,TURUK,H24,RU-2605-H24-12997,H24,460
FR,2605,GIRKU,ONNOF,T11,FR-2605-T11-4613,T11,13
GB,2605,GIRLI,NATEB,P18,GB-2605-P18-11229,P18,12
RU,2605,GIRLO,BC,H24,RU-2605-H24-9324,H24,165
FR,2605,GIROM,ASPET,A29,FR-2605-A29-558,A29,1
RU,2605,GIRTA,PESON,H24,RU-2605-H24-12997,H24,836
RU,2605,GIRUD,LUNOG,H24,RU-2605-H24-4557,H24,277
RU,2605,GIRUD,UMDEL,H24,RU-2605-H24-12997,H24,251
RU,2605,GIRUS,TABUS,H24,RU-2605-H24-12997,H24,1158
GB,2605,GIRVA,TURNBERRY,P600,GB-2605-P600-12252,P600,5
RU,2605,GISAP,NAMIP,H24,RU-2605-H24-4557,H24,203
RU,2605,GISEL,UDRIL,H24,RU-2605-H24-9324,H24,299
RU,2605,GISMA,ABESA,H24,RU-2605-H24-12997,H24,409
RU,2605,GISMA,TINOG,H24,RU-2605-H24-4557,H24,588
RU,2605,GISON,GOMIR,H24,RU-2605-H24-4557,H24,673
RU,2605,GISOT,ARMEK,H24,RU-2605-H24-12997,H24,1067
RU,2605,GISUR,NESPI,H24,RU-2605-H24-9324,H24,614
RU,2605,GISUR,SIRMA,H24,RU-2605-H24-20710,H24,224
RU,2605,GISUS,ARNER,FL055,RU-2605-FL055-2113,FL055,30
RU,2605,GISUS,RUPAD,H24,RU-2605-H24-20710,H24,601
RU,2605,GITAK,KUNON,H24,RU-2605-H24-12997,H24,1099
RU,2605,GITAM,KUPOM,H24,RU-2605-H24-9324,H24,526
FR,2605,GITAN,GIMER,Q763,FR-2605-Q763-3910,Q763,6
FR,2605,GITAN,REIMS,Y50,FR-2605-Y50-6150,Y50,5
RU,2605,GITEK,NIBIR,H24,RU-2605-H24-12997,H24,1263
RU,2605,GITEK,NITOD,H24,RU-2605-H24-20710,H24,208
RU,2605,GITEK,TIPKO,FL055,RU-2605-FL055-2113,FL055,341
RU,2605,GITEN,NATOM,H24,RU-2605-H24-4557,H24,181
RU,2605,GITIK,GODBI,FL055,RU-2605-FL055-2113,FL055,67
RU,2605,GITIL,NUGOF,H24,RU-2605-H24-9324,H24,408
RU,2605,GITIL,PIPPE,H24,RU-2605-H24-12997,H24,663
RU,2605,GITIL,RAMUT,H24,RU-2605-H24-20710,H24,74
RU,2605,GITIR,ABELO,H24,RU-2605-H24-9324,H24,18
RU,2605,GITLU,BIBSU,H24,RU-2605-H24-20710,H24,536
RU,2605,GITLU,EROGU,FL055,RU-2605-FL055-2113,FL055,293
RU,2605,GITLU,KUKSA,H24,RU-2605-H24-12997,H24,350
RU,2605,GITLU,SUNAD,H24,RU-2605-H24-9324,H24,588
RU,2605,GITOS,GEMRO,H24,RU-2605-H24-9324,H24,116
RU,2605,GITOT,ADLIN,FL055,RU-2605-FL055-2113,FL055,260
RU,2605,GITOT,BEGBI,H24,RU-2605-H24-12997,H24,431
RU,2605,GITOV,IVGOR,H24,RU-2605-H24-4557,H24,691
RU,2605,GITRU,GEBTA,H24,RU-2605-H24-12997,H24,935
CN,2605,GIVIV,DOMGO,W605,CN-2605-RCKH-ZJHK-01,RCKH-ZJHK-01,3
CN,2605,GIVIV,DOMGO,W605,CN-2605-RCMQ-ZJHK-01,RCMQ-ZJHK-01,3
CN,2605,GIVIV,DOMGO,W605,CN-2605-RCTP-ZJHK-01,RCTP-ZJHK-01,3
CN,2605,GIVIV,DOMGO,W605,CN-2605-RCYU-ZJHK-01,RCYU-ZJHK-01,3
FR,2605,GIVOR,EQRAZ,V35,FR-2605-V35-5865,V35,5
FR,2605,GIVOR,MONCE,G7,FR-2605-G7-1093,G7,31
GB,2605,GLASGOW,CLYDE,Q602,GB-2605-Q602-13936,Q602,1
GB,2605,GLASGOW,FOYLE,N560,GB-2605-N560-8843,N560,1
FR,2605,GLEND,MILPA,Z65,FR-2605-Z65-6689,Z65,1
FR,2605,GLEND,MOLUS,Z32,FR-2605-Z32-6579,Z32,5
GB,2605,GLESK,NAXIL,P600,GB-2605-P600-12252,P600,16
CN,2605,GMA,LINSO,A599,CN-2605-ZPMS-LINSO-01,ZPMS-LINSO-01,2
CN,2605,GMA,TOSEM,W633,CN-2605-LINSO-ZPMS-01,LINSO-ZPMS-01,2
RU,2605,GOBES,OLMAD,H24,RU-2605-H24-9324,H24,556
RU,2605,GOBES,UROMI,H24,RU-2605-H24-12997,H24,703
RU,2605,GOBKA,ALOPU,H24,RU-2605-H24-20710,H24,423
RU,2605,GOBKA,NIKUB,H24,RU-2605-H24-9324,H24,93
RU,2605,GOBLA,DISAB,H24,RU-2605-H24-20710,H24,466
GB,2605,GOBNU,REFQI,P73,GB-2605-P73-11800,P73,1
CN,2605,GOBOK,RULAD,A343,CN-2605-AGAVO-B339-RULAD,AGAVO-B339-RULAD,12
CN,2605,GOBOK,RULAD,A343,CN-2605-AGAVO-B339-SRK,AGAVO-B339-SRK,26
CN,2605,GOBOK,RULAD,A343,CN-2605-AGAVO-RK,AGAVO-RK,12
CN,2605,GOBOK,RULAD,A343,CN-2605-AGAVO-RKL,AGAVO-RKL,12
CN,2605,GOBOK,RULAD,A343,CN-2605-AGAVO-RULAD,AGAVO-RULAD,12
CN,2605,GOBOK,RULAD,A343,CN-2605-BEKOL-G470-RULAD,BEKOL-G470-RULAD,14
CN,2605,GOBOK,RULAD,A343,CN-2605-BEKOL-G470-SGMRK,BEKOL-G470-SGMRK,49
CN,2605,GOBOK,RULAD,A343,CN-2605-BEKOL-G470-SGMRN,BEKOL-G470-SGMRN,49
CN,2605,GOBOK,RULAD,A343,CN-2605-BEKOL-G470-SRK,BEKOL-G470-SRK,27
CN,2605,GOBOK,RULAD,A343,CN-2605-BEKOL-G470-SRKL,BEKOL-G470-SRKL,27
CN,2605,GOBOK,RULAD,A343,CN-2605-BEKOL-G470-SRL,BEKOL-G470-SRL,27
CN,2605,GOBOK,RULAD,A343,CN-2605-BEKOL-RULAD,BEKOL-RULAD,11
CN,2605,GOBOK,RULAD,A343,CN-2605-BEKOL-SRKL,BEKOL-SRKL,22
CN,2605,GOBOK,RULAD,A343,CN-2605-BEKOL-SRL,BEKOL-SRL,22
CN,2605,GOBOK,RULAD,A343,CN-2605-LINSO-RULAD,LINSO-RULAD,11
CN,2605,GOBOK,RULAD,A343,CN-2605-SADLI-RULAD,SADLI-RULAD,10
CN,2605,GOBOK,RULAD,A343,CN-2605-SAGAG-G470-RULAD,SAGAG-G470-RULAD,11
CN,2605,GOBOK,RULAD,A343,CN-2605-SAGAG-RULAD,SAGAG-RULAD,8
CN,2605,GOBOK,RULAD,A343,CN-2605-TEBUS-RULAD,TEBUS-RULAD,4
CN,2605,GOBOK,RULAD,A343,CN-2605-VMMC-RULAD,VMMC-RULAD,14
CN,2605,GOBOK,RULAD,A343,CN-2605-ZBAA-RULAD-01,ZBAA-RULAD-01,7
CN,2605,GOBOK,RULAD,A343,CN-2605-ZBAD-RULAD-01,ZBAD-RULAD-01,7
CN,2605,GOBOK,RULAD,A343,CN-2605-ZBTJ-RULAD-01,ZBTJ-RULAD-01,7
CN,2605,GOBOK,RULAD,A343,CN-2605-ZGGG-RULAD-01,ZGGG-RULAD-01,12
CN,2605,GOBOK,RULAD,A343,CN-2605-ZGSZ-RULAD-01,ZGSZ-RULAD-01,13
CN,2605,GOBOK,RULAD,A343,CN-2605-ZHCC-RULAD-01,ZHCC-RULAD-01,6
CN,2605,GOBOK,RULAD,A343,CN-2605-ZHEC-RULAD-01,ZHEC-RULAD-01,7
CN,2605,GOBOK,RULAD,A343,CN-2605-ZHHH-RULAD-01,ZHHH-RULAD-01,7
CN,2605,GOBOK,RULAD,A343,CN-2605-ZJHK-RULAD-01,ZJHK-RULAD-01,11
CN,2605,GOBOK,RULAD,A343,CN-2605-ZJHK-RULAD-02,ZJHK-RULAD-02,14
CN,2605,GOBOK,RULAD,A343,CN-2605-ZJSY-RULAD-01,ZJSY-RULAD-01,16
CN,2605,GOBOK,RULAD,A343,CN-2605-ZJSY-RULAD-02,ZJSY-RULAD-02,13
CN,2605,GOBOK,RULAD,A343,CN-2605-ZLLL-RULAD-01,ZLLL-RULAD-01,6
CN,2605,GOBOK,RULAD,A343,CN-2605-ZLXY-RULAD-01,ZLXY-RULAD-01,9
CN,2605,GOBOK,RULAD,A343,CN-2605-ZLXY-RULAD-02,ZLXY-RULAD-02,10
CN,2605,GOBOK,RULAD,A343,CN-2605-ZSCN-RULAD-01,ZSCN-RULAD-01,9
CN,2605,GOBOK,RULAD,A343,CN-2605-ZSPD-RULAD-01,ZSPD-RULAD-01,11
CN,2605,GOBOK,RULAD,A343,CN-2605-ZSYT-RULAD-01,ZSYT-RULAD-01,10
CN,2605,GOBOK,RULAD,A343,CN-2605-ZUCK-RULAD-01,ZUCK-RULAD-01,10
CN,2605,GOBOK,RULAD,A343,CN-2605-ZUTF-RULAD-01,ZUTF-RULAD-01,9
CN,2605,GOBOK,RULAD,A343,CN-2605-ZUUU-RULAD-01,ZUUU-RULAD-01,9
CN,2605,GOBOK,RULAD,A343,CN-2605-ZWWW-RULAD-01,ZWWW-RULAD-01,2
CN,2605,GOBOK,RULAD,A343,CN-2605-ZYTX-RULAD-01,ZYTX-RULAD-01,7
RU,2605,GOBOM,ABLES,H24,RU-2605-H24-20710,H24,14
RU,2605,GOBOM,MATUB,H24,RU-2605-H24-12997,H24,572
RU,2605,GOBOM,MIGRI,H24,RU-2605-H24-4557,H24,807
RU,2605,GOBOM,REKPA,H24,RU-2605-H24-9324,H24,101
RU,2605,GOBTO,ARNAP,H24,RU-2605-H24-12997,H24,1087
RU,2605,GOBTO,RUDID,H24,RU-2605-H24-9324,H24,630
RU,2605,GOBUN,APSUD,H24,RU-2605-H24-9324,H24,175
RU,2605,GOBUN,ELRIS,H24,RU-2605-H24-12997,H24,73
FR,2605,GODAN,KURIS,UN482,FR-2605-UN482-3096,UN482,2
FR,2605,GODAN,TERPO,UN862,FR-2605-UN862-3430,UN862,3
FR,2605,GODAN,TIRAV,A25,FR-2605-A25-425,A25,5
FR,2605,GODAN,UPALO,UP87,FR-2605-UP87-3711,UP87,4
RU,2605,GODBI,LEBGI,H24,RU-2605-H24-12997,H24,619
RU,2605,GODBI,NEBSU,FL055,RU-2605-FL055-2113,FL055,68
RU,2605,GODBI,TALID,H24,RU-2605-H24-9324,H24,234
RU,2605,GODIG,EKRUT,H24,RU-2605-H24-9324,H24,342
RU,2605,GODIK,FA,FL055,RU-2605-FL055-2113,FL055,207
FR,2605,GODIX,DIDAK,UN872,FR-2605-UN872-3578,UN872,4
GB,2605,GODOS,BINBO,P1,GB-2605-P1-10409,P1,1
GB,2605,GODOS,ROXAT,M981,GB-2605-M981-6817,M981,1
GB,2605,GODPA,REXAM,N864,GB-2605-N864-9844,N864,16
GB,2605,GODPA,REXAM,UN864,GB-2605-UN864-16430,UN864,2
CN,2605,GODUL,IDPUG,W225,CN-2605-VHHH-ZPJH-01,VHHH-ZPJH-01,3
CN,2605,GODUL,POU,A599,CN-2605-ZPJH-VHHH-01,ZPJH-VHHH-01,4
RU,2605,GOGAT,BAGRA,H24,RU-2605-H24-9324,H24,68
RU,2605,GOGAT,ERUSA,H24,RU-2605-H24-4557,H24,17
RU,2605,GOGIM,NANUD,H24,RU-2605-H24-12997,H24,1286
RU,2605,GOGIN,PODUT,H24,RU-2605-H24-20710,H24,48
RU,2605,GOGSU,OKBOS,H24,RU-2605-H24-20710,H24,122
RU,2605,GOGTA,KEGOM,FL055,RU-2605-FL055-2113,FL055,327
RU,2605,GOGUR,KUGEK,H24,RU-2605-H24-12997,H24,595
RU,2605,GOKLI,PENUS,H24,RU-2605-H24-9324,H24,62
RU,2605,GOKTI,BAPNA,H24,RU-2605-H24-12997,H24,1224
RU,2605,GOKTI,BENOB,H24,RU-2605-H24-4557,H24,658
RU,2605,GOKTI,TISOR,H24,RU-2605-H24-20710,H24,380
GB,2605,GOKTU,BETWEEN,P88,GB-2605-P88-11966,P88,2
GB,2605,GOKTU,VASUX,UP88,GB-2605-UP88-16891,UP88,2
RU,2605,GOLAD,KRAKI,H24,RU-2605-H24-4557,H24,365
RU,2605,GOLAD,RUSNE,FL055,RU-2605-FL055-2113,FL055,88
FR,2605,GOLEB,OMXEB,Y51,FR-2605-Y51-6165,Y51,4
FR,2605,GOLEB,VALBU,Y52,FR-2605-Y52-6190,Y52,2
GB,2605,GOLES,ARPUB,L975,GB-2605-L975-4196,L975,1
GB,2605,GOLES,BATLI,Y70,GB-2605-Y70-17805,Y70,10
GB,2605,GOLES,FIZED,UL975,GB-2605-UL975-15239,UL975,17
RU,2605,GOLMA,UP,H24,RU-2605-H24-4557,H24,696
RU,2605,GOLOM,SUNEB,H24,RU-2605-H24-4557,H24,199
RU,2605,GOLON,LERPI,H24,RU-2605-H24-12997,H24,316
CN,2605,GOLOT,ANSUK,A345,CN-2605-GOLOT-ZYTX-01,GOLOT-ZYTX-01,1
CN,2605,GOLOT,BIDIB,A345,CN-2605-GOLOT-TEBAK,GOLOT-TEBAK,1
CN,2605,GOLOT,BIDIB,A345,CN-2605-GOLOT-VMMC,GOLOT-VMMC,1
CN,2605,GOLOT,BIDIB,A345,CN-2605-GOLOT-ZBAA-01,GOLOT-ZBAA-01,1
CN,2605,GOLOT,BIDIB,A345,CN-2605-GOLOT-ZYCC-01,GOLOT-ZYCC-01,1
CN,2605,GOLOT,TELOK,A345,CN-2605-GOLOT-TELOK,GOLOT-TELOK,1
RU,2605,GOLRA,BAMIG,H24,RU-2605-H24-20710,H24,149
RU,2605,GOLRA,MOKRO,H24,RU-2605-H24-12997,H24,173
RU,2605,GOLRI,AGNIP,H24,RU-2605-H24-12997,H24,135
RU,2605,GOLRI,IDPIS,FL055,RU-2605-FL055-2113,FL055,61
RU,2605,GOLRI,NATOP,H24,RU-2605-H24-20710,H24,76
RU,2605,GOLRO,UREPI,H24,RU-2605-H24-20710,H24,124
RU,2605,GOLUK,SAKAT,H24,RU-2605-H24-9324,H24,376
RU,2605,GOMAK,EKNOL,H24,RU-2605-H24-12997,H24,892
RU,2605,GOMAK,RUNOG,H24,RU-2605-H24-4557,H24,247
RU,2605,GOMED,BODRO,H24,RU-2605-H24-4557,H24,681
RU,2605,GOMED,IRBAD,FL055,RU-2605-FL055-2113,FL055,75
RU,2605,GOMIR,ADOBA,H24,RU-2605-H24-4557,H24,674
RU,2605,GOMUN,NALEB,H24,RU-2605-H24-12997,H24,1014
RU,2605,GONIB,ADMON,H24,RU-2605-H24-20710,H24,389
RU,2605,GONIB,NAZOL,H24,RU-2605-H24-12997,H24,567
RU,2605,GONOK,RAKOT,H24,RU-2605-H24-20710,H24,617
RU,2605,GONRA,OSPAT,H24,RU-2605-H24-4557,H24,445
RU,2605,GONUT,BIBSU,FL055,RU-2605-FL055-2113,FL055,7
RU,2605,GONUT,EROGU,H24,RU-2605-H24-12997,H24,539
GB,2605,GOODWOOD,OTSID,N16,GB-2605-N16-7099,N16,4
GB,2605,GOODWOOD,SOUTHAMPTON,Y8,GB-2605-Y8-17545,Y8,4
GB,2605,GOODWOOD,VAPID,N859,GB-2605-N859-9362,N859,5
GB,2605,GOODWOOD,VAPID,UN859,GB-2605-UN859-16315,UN859,2
RU,2605,GOPAN,NOSPI,H24,RU-2605-H24-12997,H24,511
RU,2605,GOPAP,BD,H24,RU-2605-H24-4557,H24,95
FR,2605,GOPAT,IWAZA,L978,FR-2605-L978-2379,L978,1
RU,2605,GOPIL,INSOK,H24,RU-2605-H24-20710,H24,597
RU,2605,GOPNA,RUKAR,H24,RU-2605-H24-12997,H24,1090
RU,2605,GOPTA,TEGMO,H24,RU-2605-H24-4557,H24,241
CN,2605,GOPTO,ADPET,B206,CN-2605-GOPTO-TAMOT,GOPTO-TAMOT,1
CN,2605,GOPTO,ADPET,B206,CN-2605-GOPTO-TEBAK,GOPTO-TEBAK,1
CN,2605,GOPTO,ADPET,B206,CN-2605-GOPTO-VHHH,GOPTO-VHHH,1
CN,2605,GOPTO,ADPET,B206,CN-2605-GOPTO-ZGSZ-02,GOPTO-ZGSZ-02,1
CN,2605,GOPTO,ADPET,B206,CN-2605-GOPTO-ZPPP-01,GOPTO-ZPPP-01,1
CN,2605,GOPTO,ADPET,B206,CN-2605-GOPTO-ZUUU-02,GOPTO-ZUUU-02,1
CN,2605,GOPTO,ADPET,B206,CN-2605-GOPTO-ZWWW-01,GOPTO-ZWWW-01,1
CN,2605,GOPTO,ADPET,B206,CN-2605-SG-G470-TAMOT,SG-G470-TAMOT,10
CN,2605,GOPTO,ADPET,B206,CN-2605-SG-G470-VHHH,SG-G470-VHHH,10
CN,2605,GOPTO,ADPET,B206,CN-2605-SGM-G470-TAMOT,SGM-G470-TAMOT,10
CN,2605,GOPTO,ADPET,B206,CN-2605-SGM-G470-VHHH,SGM-G470-VHHH,10
CN,2605,GOPTO,ADPET,B206,CN-2605-SGM-TAMOT,SGM-TAMOT,9
CN,2605,GOPTO,ADPET,B206,CN-2605-SGM-VHHH,SGM-VHHH,9
CN,2605,GOPTO,ADPET,B206,CN-2605-SGMN-G470-TAMOT,SGMN-G470-TAMOT,10
CN,2605,GOPTO,ADPET,B206,CN-2605-SGMN-G470-VHHH,SGMN-G470-VHHH,10
CN,2605,GOPTO,ADPET,B206,CN-2605-SGMN-TAMOT,SGMN-TAMOT,9
CN,2605,GOPTO,ADPET,B206,CN-2605-SGMN-VHHH,SGMN-VHHH,9
CN,2605,GOPTO,ADPET,B206,CN-2605-SGMRK-G470-TAMOT,SGMRK-G470-TAMOT,10
CN,2605,GOPTO,ADPET,B206,CN-2605-SGMRK-G470-VHHH,SGMRK-G470-VHHH,10
CN,2605,GOPTO,ADPET,B206,CN-2605-SGMRK-G470/L888-TAMOT,SGMRK-G470/L888-TAMOT,10
CN,2605,GOPTO,ADPET,B206,CN-2605-SGMRK-G470/L888-VHHH,SGMRK-G470/L888-VHHH,10
CN,2605,GOPTO,ADPET,B206,CN-2605-SGMRK-G470/Y1-TAMOT,SGMRK-G470/Y1-TAMOT,10
CN,2605,GOPTO,ADPET,B206,CN-2605-SGMRK-G470/Y1-VHHH,SGMRK-G470/Y1-VHHH,10
CN,2605,GOPTO,ADPET,B206,CN-2605-SGMRN-G470-TAMOT,SGMRN-G470-TAMOT,10
CN,2605,GOPTO,ADPET,B206,CN-2605-SGMRN-G470-VHHH,SGMRN-G470-VHHH,10
CN,2605,GOPTO,ADPET,B206,CN-2605-SGMRN-G470/L888-TAMOT,SGMRN-G470/L888-TAMOT,10
CN,2605,GOPTO,ADPET,B206,CN-2605-SGMRN-G470/L888-VHHH,SGMRN-G470/L888-VHHH,10
CN,2605,GOPTO,ADPET,B206,CN-2605-SGMRN-G470/Y1-TAMOT,SGMRN-G470/Y1-TAMOT,10
CN,2605,GOPTO,ADPET,B206,CN-2605-SGMRN-G470/Y1-VHHH,SGMRN-G470/Y1-VHHH,10
RU,2605,GOPTO,AKTAS,H24,RU-2605-H24-12997,H24,488
CN,2605,GOPTO,BEKOL,DCT,CN-2605-BEKOL-G470-SGM,BEKOL-G470-SGM,27
CN,2605,GOPTO,BEKOL,DCT,CN-2605-BEKOL-G470-SGMN,BEKOL-G470-SGMN,27
CN,2605,GOPTO,BEKOL,DCT,CN-2605-BEKOL-G470-SGMRK,BEKOL-G470-SGMRK,27
CN,2605,GOPTO,BEKOL,DCT,CN-2605-BEKOL-G470-SGMRN,BEKOL-G470-SGMRN,27
CN,2605,GOPTO,BEKOL,DCT,CN-2605-BEKOL-G470/L888-SGMRK,BEKOL-G470/L888-SGMRK,27
CN,2605,GOPTO,BEKOL,DCT,CN-2605-BEKOL-G470/L888-SGMRN,BEKOL-G470/L888-SGMRN,27
CN,2605,GOPTO,BEKOL,DCT,CN-2605-BEKOL-G470/Y1-SGMRK,BEKOL-G470/Y1-SGMRK,27
CN,2605,GOPTO,BEKOL,DCT,CN-2605-BEKOL-G470/Y1-SGMRN,BEKOL-G470/Y1-SGMRN,27
CN,2605,GOPTO,BEKOL,DCT,CN-2605-BEKOL-SGM,BEKOL-SGM,24
CN,2605,GOPTO,BEKOL,DCT,CN-2605-BEKOL-SGMN,BEKOL-SGMN,24
CN,2605,GOPTO,NIRAV,B206,CN-2605-GOPTO-PURPA,GOPTO-PURPA,1
CN,2605,GOPTO,NIRAV,B206,CN-2605-GOPTO-ZGSZ-01,GOPTO-ZGSZ-01,1
CN,2605,GOPTO,NIRAV,B206,CN-2605-GOPTO-ZUUU-01,GOPTO-ZUUU-01,1
RU,2605,GORAB,OKBAV,H24,RU-2605-H24-12997,H24,277
RU,2605,GORAB,RELSU,H24,RU-2605-H24-20710,H24,133
RU,2605,GORAS,ARNAP,H24,RU-2605-H24-9324,H24,157
RU,2605,GOREN,SALER,H24,RU-2605-H24-9324,H24,582
FR,2605,GORET,DIVDA,J301,FR-2605-J301-2098,J301,2
FR,2605,GORIT,BEBEV,Y42,FR-2605-Y42-6113,Y42,4
RU,2605,GORLI,PENEN,H24,RU-2605-H24-20710,H24,270
RU,2605,GORNU,MOMER,H24,RU-2605-H24-4557,H24,745
RU,2605,GOROM,TOSMA,H24,RU-2605-H24-12997,H24,719
CN,2605,GORPI,IDVEL,B221,CN-2605-LAMEN-ZSQD-01,LAMEN-ZSQD-01,4
CN,2605,GORPI,YCH,W113,CN-2605-RCTP-ZSYA-01,RCTP-ZSYA-01,4
FR,2605,GOSAD,FINOT,G36,FR-2605-G36-1343,G36,7
GB,2605,GOSAM,GRICE,P600,GB-2605-P600-12252,P600,8
CN,2605,GOSMA,LBN,R343,CN-2605-LAMEN-ZGNN-01,LAMEN-ZGNN-01,9
CN,2605,GOSMA,ONEMI,R343,CN-2605-LAMEN-ZGKL-01,LAMEN-ZGKL-01,9
CN,2605,GOSMA,UPMAT,W82,CN-2605-TEBAK-AGAVO,TEBAK-AGAVO,3
CN,2605,GOSMA,UPMAT,W82,CN-2605-TEBAK-ARGUK,TEBAK-ARGUK,3
CN,2605,GOSMA,UPMAT,W82,CN-2605-TEBAK-BISUN,TEBAK-BISUN,3
CN,2605,GOSMA,UPMAT,W82,CN-2605-TEBAK-GOLOT,TEBAK-GOLOT,3
CN,2605,GOSMA,UPMAT,W82,CN-2605-TEBAK-INTIK,TEBAK-INTIK,3
CN,2605,GOSMA,UPMAT,W82,CN-2605-TEBAK-NIXAL,TEBAK-NIXAL,3
CN,2605,GOSMA,UPMAT,W82,CN-2605-TEBAK-TOMUK,TEBAK-TOMUK,3
CN,2605,GOSMA,UPMAT,W82,CN-2605-TEBAK-WHA-SADLI,TEBAK-WHA-SADLI,3
CN,2605,GOSMA,UPMAT,W82,CN-2605-TEBAK-ZBAA-01,TEBAK-ZBAA-01,3
CN,2605,GOSMA,UPMAT,W82,CN-2605-TEBAK-ZBAD-01,TEBAK-ZBAD-01,3
CN,2605,GOSMA,UPMAT,W82,CN-2605-TEBAK-ZBHH-01,TEBAK-ZBHH-01,3
CN,2605,GOSMA,UPMAT,W82,CN-2605-TEBAK-ZBLA-01,TEBAK-ZBLA-01,3
CN,2605,GOSMA,UPMAT,W82,CN-2605-TEBAK-ZBSJ-01,TEBAK-ZBSJ-01,3
CN,2605,GOSMA,UPMAT,W82,CN-2605-TEBAK-ZBTJ-01,TEBAK-ZBTJ-01,3
CN,2605,GOSMA,UPMAT,W82,CN-2605-TEBAK-ZBYN-01,TEBAK-ZBYN-01,3
CN,2605,GOSMA,UPMAT,W82,CN-2605-TEBAK-ZHCC-01,TEBAK-ZHCC-01,3
CN,2605,GOSMA,UPMAT,W82,CN-2605-TEBAK-ZHEC-01,TEBAK-ZHEC-01,3
CN,2605,GOSMA,UPMAT,W82,CN-2605-TEBAK-ZHHH-01,TEBAK-ZHHH-01,3
CN,2605,GOSMA,UPMAT,W82,CN-2605-TEBAK-ZLIC-01,TEBAK-ZLIC-01,3
CN,2605,GOSMA,UPMAT,W82,CN-2605-TEBAK-ZSJN-01,TEBAK-ZSJN-01,3
CN,2605,GOSMA,UPMAT,W82,CN-2605-TEBAK-ZSLY-01,TEBAK-ZSLY-01,3
CN,2605,GOSMA,UPMAT,W82,CN-2605-TEBAK-ZSNJ-01,TEBAK-ZSNJ-01,3
CN,2605,GOSMA,UPMAT,W82,CN-2605-TEBAK-ZSNT-01,TEBAK-ZSNT-01,3
CN,2605,GOSMA,UPMAT,W82,CN-2605-TEBAK-ZSOF-01,TEBAK-ZSOF-01,3
CN,2605,GOSMA,UPMAT,W82,CN-2605-TEBAK-ZSPD-01,TEBAK-ZSPD-01,3
CN,2605,GOSMA,UPMAT,W82,CN-2605-TEBAK-ZSQD-01,TEBAK-ZSQD-01,3
CN,2605,GOSMA,UPMAT,W82,CN-2605-TEBAK-ZSQD-02,TEBAK-ZSQD-02,3
CN,2605,GOSMA,UPMAT,W82,CN-2605-TEBAK-ZSSH-01,TEBAK-ZSSH-01,3
CN,2605,GOSMA,UPMAT,W82,CN-2605-TEBAK-ZSSS-01,TEBAK-ZSSS-01,3
