route_id,sequence_number,token,token_type,airway,region_code,aip_cycle
CN-2605-LINSO-ZSNT-01,10,G330,airway,G330,CN,2605
CN-2605-LINSO-ZSNT-01,11,PIKAS,fix,,CN,2605
CN-2605-LINSO-ZSNT-01,12,W109,airway,W109,CN,2605
CN-2605-LINSO-ZSNT-01,13,NTG,fix,,CN,2605
CN-2605-LINSO-ZSOF-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZSOF-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZSOF-01,3,SGM,fix,,CN,2605
CN-2605-LINSO-ZSOF-01,4,A581,airway,A581,CN,2605
CN-2605-LINSO-ZSOF-01,5,WHA,fix,,CN,2605
CN-2605-LINSO-ZSOF-01,6,R343,airway,R343,CN,2605
CN-2605-LINSO-ZSOF-01,7,MIDOX,fix,,CN,2605
CN-2605-LINSO-ZSPD-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZSPD-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZSPD-01,3,SGM,fix,,CN,2605
CN-2605-LINSO-ZSPD-01,4,A581,airway,A581,CN,2605
CN-2605-LINSO-ZSPD-01,5,WHA,fix,,CN,2605
CN-2605-LINSO-ZSPD-01,6,R343,airway,R343,CN,2605
CN-2605-LINSO-ZSPD-01,7,EKIMU,fix,,CN,2605
CN-2605-LINSO-ZSPD-02,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZSPD-02,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZSPD-02,3,GYA,fix,,CN,2605
CN-2605-LINSO-ZSPD-02,4,B330,airway,B330,CN,2605
CN-2605-LINSO-ZSPD-02,5,POU,fix,,CN,2605
CN-2605-LINSO-ZSPD-02,6,G471,airway,G471,CN,2605
CN-2605-LINSO-ZSPD-02,7,SHL,fix,,CN,2605
CN-2605-LINSO-ZSPD-02,8,W26,airway,W26,CN,2605
CN-2605-LINSO-ZSPD-02,9,UPRIK,fix,,CN,2605
CN-2605-LINSO-ZSPD-02,10,W41,airway,W41,CN,2605
CN-2605-LINSO-ZSPD-02,11,OMDUP,fix,,CN,2605
CN-2605-LINSO-ZSPD-02,12,G471,airway,G471,CN,2605
CN-2605-LINSO-ZSPD-02,13,PLT,fix,,CN,2605
CN-2605-LINSO-ZSPD-02,14,A599,airway,A599,CN,2605
CN-2605-LINSO-ZSPD-02,15,ELNEX,fix,,CN,2605
CN-2605-LINSO-ZSPD-02,16,G204,airway,G204,CN,2605
CN-2605-LINSO-ZSPD-02,17,SHZ,fix,,CN,2605
CN-2605-LINSO-ZSPD-02,18,W58,airway,W58,CN,2605
CN-2605-LINSO-ZSPD-02,19,XSY,fix,,CN,2605
CN-2605-LINSO-ZSQD-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZSQD-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZSQD-01,3,SGM,fix,,CN,2605
CN-2605-LINSO-ZSQD-01,4,A581,airway,A581,CN,2605
CN-2605-LINSO-ZSQD-01,5,IDPOG,fix,,CN,2605
CN-2605-LINSO-ZSQD-01,6,W56,airway,W56,CN,2605
CN-2605-LINSO-ZSQD-01,7,VADMO,fix,,CN,2605
CN-2605-LINSO-ZSQD-01,8,W4,airway,W4,CN,2605
CN-2605-LINSO-ZSQD-01,9,WXI,fix,,CN,2605
CN-2605-LINSO-ZSQD-01,10,W59,airway,W59,CN,2605
CN-2605-LINSO-ZSQD-01,11,SUNOK,fix,,CN,2605
CN-2605-LINSO-ZSQD-01,12,W103,airway,W103,CN,2605
CN-2605-LINSO-ZSQD-01,13,WFG,fix,,CN,2605
CN-2605-LINSO-ZSQD-02,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZSQD-02,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZSQD-02,3,SGM,fix,,CN,2605
CN-2605-LINSO-ZSQD-02,4,W144,airway,W144,CN,2605
CN-2605-LINSO-ZSQD-02,5,IGNAK,fix,,CN,2605
CN-2605-LINSO-ZSQD-02,6,W179,airway,W179,CN,2605
CN-2605-LINSO-ZSQD-02,7,WFX,fix,,CN,2605
CN-2605-LINSO-ZSQD-02,8,W81,airway,W81,CN,2605
CN-2605-LINSO-ZSQD-02,9,APIMI,fix,,CN,2605
CN-2605-LINSO-ZSQD-02,10,W275,airway,W275,CN,2605
CN-2605-LINSO-ZSQD-02,11,NSH,fix,,CN,2605
CN-2605-LINSO-ZSQD-02,12,W280,airway,W280,CN,2605
CN-2605-LINSO-ZSQD-02,13,SUDGO,fix,,CN,2605
CN-2605-LINSO-ZSQD-02,14,W4,airway,W4,CN,2605
CN-2605-LINSO-ZSQD-02,15,WXI,fix,,CN,2605
CN-2605-LINSO-ZSQD-02,16,W59,airway,W59,CN,2605
CN-2605-LINSO-ZSQD-02,17,SUNOK,fix,,CN,2605
CN-2605-LINSO-ZSQD-02,18,W103,airway,W103,CN,2605
CN-2605-LINSO-ZSQD-02,19,WFG,fix,,CN,2605
CN-2605-LINSO-ZSSS-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZSSS-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZSSS-01,3,SGM,fix,,CN,2605
CN-2605-LINSO-ZSSS-01,4,A581,airway,A581,CN,2605
CN-2605-LINSO-ZSSS-01,5,WHA,fix,,CN,2605
CN-2605-LINSO-ZSSS-01,6,R343,airway,R343,CN,2605
CN-2605-LINSO-ZSSS-01,7,PK,fix,,CN,2605
CN-2605-LINSO-ZSSS-02,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZSSS-02,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZSSS-02,3,GYA,fix,,CN,2605
CN-2605-LINSO-ZSSS-02,4,B330,airway,B330,CN,2605
CN-2605-LINSO-ZSSS-02,5,POU,fix,,CN,2605
CN-2605-LINSO-ZSSS-02,6,G471,airway,G471,CN,2605
CN-2605-LINSO-ZSSS-02,7,SHL,fix,,CN,2605
CN-2605-LINSO-ZSSS-02,8,W26,airway,W26,CN,2605
CN-2605-LINSO-ZSSS-02,9,UPRIK,fix,,CN,2605
CN-2605-LINSO-ZSSS-02,10,W41,airway,W41,CN,2605
CN-2605-LINSO-ZSSS-02,11,OMDUP,fix,,CN,2605
CN-2605-LINSO-ZSSS-02,12,G471,airway,G471,CN,2605
CN-2605-LINSO-ZSSS-02,13,PLT,fix,,CN,2605
CN-2605-LINSO-ZSSS-02,14,A599,airway,A599,CN,2605
CN-2605-LINSO-ZSSS-02,15,ELNEX,fix,,CN,2605
CN-2605-LINSO-ZSSS-02,16,G204,airway,G204,CN,2605
CN-2605-LINSO-ZSSS-02,17,JTN,fix,,CN,2605
CN-2605-LINSO-ZSXZ-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZSXZ-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZSXZ-01,3,SGM,fix,,CN,2605
CN-2605-LINSO-ZSXZ-01,4,A581,airway,A581,CN,2605
CN-2605-LINSO-ZSXZ-01,5,WHA,fix,,CN,2605
CN-2605-LINSO-ZSXZ-01,6,R343,airway,R343,CN,2605
CN-2605-LINSO-ZSXZ-01,7,HFE,fix,,CN,2605
CN-2605-LINSO-ZSXZ-01,8,W127,airway,W127,CN,2605
CN-2605-LINSO-ZSXZ-01,9,ATVIM,fix,,CN,2605
CN-2605-LINSO-ZSYA-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZSYA-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZSYA-01,3,SGM,fix,,CN,2605
CN-2605-LINSO-ZSYA-01,4,A581,airway,A581,CN,2605
CN-2605-LINSO-ZSYA-01,5,WHA,fix,,CN,2605
CN-2605-LINSO-ZSYA-01,6,R343,airway,R343,CN,2605
CN-2605-LINSO-ZSYA-01,7,OLRIS,fix,,CN,2605
CN-2605-LINSO-ZSYA-01,8,G345,airway,G345,CN,2605
CN-2605-LINSO-ZSYA-01,9,ZJ,fix,,CN,2605
CN-2605-LINSO-ZSYA-01,10,W184,airway,W184,CN,2605
CN-2605-LINSO-ZSYA-01,11,PIMOL,fix,,CN,2605
CN-2605-LINSO-ZSYT-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZSYT-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZSYT-01,3,SGM,fix,,CN,2605
CN-2605-LINSO-ZSYT-01,4,A581,airway,A581,CN,2605
CN-2605-LINSO-ZSYT-01,5,IDPOG,fix,,CN,2605
CN-2605-LINSO-ZSYT-01,6,W56,airway,W56,CN,2605
CN-2605-LINSO-ZSYT-01,7,VADMO,fix,,CN,2605
CN-2605-LINSO-ZSYT-01,8,W4,airway,W4,CN,2605
CN-2605-LINSO-ZSYT-01,9,WXI,fix,,CN,2605
CN-2605-LINSO-ZSYT-01,10,W59,airway,W59,CN,2605
CN-2605-LINSO-ZSYT-01,11,SUNOK,fix,,CN,2605
CN-2605-LINSO-ZSYT-01,12,W103,airway,W103,CN,2605
CN-2605-LINSO-ZSYT-01,13,YQG,fix,,CN,2605
CN-2605-LINSO-ZSYT-01,14,W569,airway,W569,CN,2605
CN-2605-LINSO-ZSYT-01,15,NOBUP,fix,,CN,2605
CN-2605-LINSO-ZSYT-01,16,W4,airway,W4,CN,2605
CN-2605-LINSO-ZSYT-01,17,HCH,fix,,CN,2605
CN-2605-LINSO-ZUCK-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZUCK-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZUCK-01,3,SGM,fix,,CN,2605
CN-2605-LINSO-ZUCK-01,4,W144,airway,W144,CN,2605
CN-2605-LINSO-ZUCK-01,5,ZAT,fix,,CN,2605
CN-2605-LINSO-ZUCK-01,6,W145,airway,W145,CN,2605
CN-2605-LINSO-ZUCK-01,7,IDSID,fix,,CN,2605
CN-2605-LINSO-ZUCK-01,8,W30,airway,W30,CN,2605
CN-2605-LINSO-ZUCK-01,9,URGUS,fix,,CN,2605
CN-2605-LINSO-ZUCK-01,10,W91,airway,W91,CN,2605
CN-2605-LINSO-ZUCK-01,11,EGARA,fix,,CN,2605
CN-2605-LINSO-ZUCK-01,12,W3,airway,W3,CN,2605
CN-2605-LINSO-ZUCK-01,13,ASIPO,fix,,CN,2605
CN-2605-LINSO-ZUCK-01,14,W678,airway,W678,CN,2605
CN-2605-LINSO-ZUCK-01,15,SEGDA,fix,,CN,2605
CN-2605-LINSO-ZUGY-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZUGY-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZUGY-01,3,SGM,fix,,CN,2605
CN-2605-LINSO-ZUGY-01,4,A581,airway,A581,CN,2605
CN-2605-LINSO-ZUGY-01,5,QNX,fix,,CN,2605
CN-2605-LINSO-ZUTF-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZUTF-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZUTF-01,3,SGM,fix,,CN,2605
CN-2605-LINSO-ZUTF-01,4,W144,airway,W144,CN,2605
CN-2605-LINSO-ZUTF-01,5,IGNAK,fix,,CN,2605
CN-2605-LINSO-ZUUU-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZUUU-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZUUU-01,3,SGM,fix,,CN,2605
CN-2605-LINSO-ZUUU-01,4,W144,airway,W144,CN,2605
CN-2605-LINSO-ZUUU-01,5,IGNAK,fix,,CN,2605
CN-2605-MAGIT-AGAVO,1,MAGIT,fix,,CN,2605
CN-2605-MAGIT-AGAVO,2,R213,airway,R213,CN,2605
CN-2605-MAGIT-AGAVO,3,JMU,fix,,CN,2605
CN-2605-MAGIT-AGAVO,4,G212,airway,G212,CN,2605
CN-2605-MAGIT-AGAVO,5,HRB,fix,,CN,2605
CN-2605-MAGIT-AGAVO,6,A588,airway,A588,CN,2605
CN-2605-MAGIT-AGAVO,7,CHI,fix,,CN,2605
CN-2605-MAGIT-AGAVO,8,W107,airway,W107,CN,2605
CN-2605-MAGIT-AGAVO,9,SANKO,fix,,CN,2605
CN-2605-MAGIT-AGAVO,10,A326,airway,A326,CN,2605
CN-2605-MAGIT-AGAVO,11,DONVO,fix,,CN,2605
CN-2605-MAGIT-AGAVO,12,G597,airway,G597,CN,2605
CN-2605-MAGIT-AGAVO,13,AGAVO,fix,,CN,2605
CN-2605-MAGIT-TAMOT,1,MAGIT,fix,,CN,2605
CN-2605-MAGIT-TAMOT,2,R213,airway,R213,CN,2605
CN-2605-MAGIT-TAMOT,3,JMU,fix,,CN,2605
CN-2605-MAGIT-TAMOT,4,G212,airway,G212,CN,2605
CN-2605-MAGIT-TAMOT,5,VYK,fix,,CN,2605
CN-2605-MAGIT-TAMOT,6,W37,airway,W37,CN,2605
CN-2605-MAGIT-TAMOT,7,OMBEB,fix,,CN,2605
CN-2605-MAGIT-TAMOT,8,R473,airway,R473,CN,2605
CN-2605-MAGIT-TAMOT,9,WYN,fix,,CN,2605
CN-2605-MAGIT-TAMOT,10,W18,airway,W18,CN,2605
CN-2605-MAGIT-TAMOT,11,TAMOT,fix,,CN,2605
CN-2605-MAGIT-TEBAK,1,MAGIT,fix,,CN,2605
CN-2605-MAGIT-TEBAK,2,R213,airway,R213,CN,2605
CN-2605-MAGIT-TEBAK,3,JMU,fix,,CN,2605
CN-2605-MAGIT-TEBAK,4,G212,airway,G212,CN,2605
CN-2605-MAGIT-TEBAK,5,BUMDU,fix,,CN,2605
CN-2605-MAGIT-TEBAK,6,W47,airway,W47,CN,2605
CN-2605-MAGIT-TEBAK,7,ASAVA,fix,,CN,2605
CN-2605-MAGIT-TEBAK,8,W45,airway,W45,CN,2605
CN-2605-MAGIT-TEBAK,9,NUPTI,fix,,CN,2605
CN-2605-MAGIT-TEBAK,10,R343,airway,R343,CN,2605
CN-2605-MAGIT-TEBAK,11,WUY,fix,,CN,2605
CN-2605-MAGIT-TEBAK,12,R474,airway,R474,CN,2605
CN-2605-MAGIT-TEBAK,13,TEBAK,fix,,CN,2605
CN-2605-MAGIT-VHHH,1,MAGIT,fix,,CN,2605
CN-2605-MAGIT-VHHH,2,R213,airway,R213,CN,2605
CN-2605-MAGIT-VHHH,3,JMU,fix,,CN,2605
CN-2605-MAGIT-VHHH,4,G212,airway,G212,CN,2605
CN-2605-MAGIT-VHHH,5,VYK,fix,,CN,2605
CN-2605-MAGIT-VHHH,6,W37,airway,W37,CN,2605
CN-2605-MAGIT-VHHH,7,OMBEB,fix,,CN,2605
CN-2605-MAGIT-VHHH,8,R473,airway,R473,CN,2605
CN-2605-MAGIT-VHHH,9,WYN,fix,,CN,2605
CN-2605-MAGIT-VHHH,10,W18,airway,W18,CN,2605
CN-2605-MAGIT-VHHH,11,NLG,fix,,CN,2605
CN-2605-MAGIT-VHHH,12,W23,airway,W23,CN,2605
CN-2605-MAGIT-VHHH,13,ZUH,fix,,CN,2605
CN-2605-MAGIT-VHHH,14,R473,airway,R473,CN,2605
CN-2605-MAGIT-VHHH,15,SIERA,fix,,CN,2605
CN-2605-MAGIT-ZBAA-01,1,MAGIT,fix,,CN,2605
CN-2605-MAGIT-ZBAA-01,2,R213,airway,R213,CN,2605
CN-2605-MAGIT-ZBAA-01,3,JMU,fix,,CN,2605
CN-2605-MAGIT-ZBAA-01,4,G212,airway,G212,CN,2605
CN-2605-MAGIT-ZBAA-01,5,UKDUM,fix,,CN,2605
CN-2605-MAGIT-ZBAA-01,6,W49,airway,W49,CN,2605
CN-2605-MAGIT-ZBAA-01,7,OSUBA,fix,,CN,2605
CN-2605-MAGIT-ZBAD-01,1,MAGIT,fix,,CN,2605
CN-2605-MAGIT-ZBAD-01,2,R213,airway,R213,CN,2605
CN-2605-MAGIT-ZBAD-01,3,JMU,fix,,CN,2605
CN-2605-MAGIT-ZBAD-01,4,G212,airway,G212,CN,2605
CN-2605-MAGIT-ZBAD-01,5,BUMDU,fix,,CN,2605
CN-2605-MAGIT-ZBHH-01,1,MAGIT,fix,,CN,2605
CN-2605-MAGIT-ZBHH-01,2,R213,airway,R213,CN,2605
CN-2605-MAGIT-ZBHH-01,3,JMU,fix,,CN,2605
CN-2605-MAGIT-ZBHH-01,4,G212,airway,G212,CN,2605
CN-2605-MAGIT-ZBHH-01,5,TGO,fix,,CN,2605
CN-2605-MAGIT-ZBHH-01,6,B334,airway,B334,CN,2605
CN-2605-MAGIT-ZBHH-01,7,KAKAT,fix,,CN,2605
CN-2605-MAGIT-ZBHH-01,8,W28,airway,W28,CN,2605
CN-2605-MAGIT-ZBHH-01,9,ISKOB,fix,,CN,2605
CN-2605-MAGIT-ZBHH-01,10,G218,airway,G218,CN,2605
CN-2605-MAGIT-ZBHH-01,11,TMR,fix,,CN,2605
CN-2605-MAGIT-ZBTJ-01,1,MAGIT,fix,,CN,2605
CN-2605-MAGIT-ZBTJ-01,2,R213,airway,R213,CN,2605
CN-2605-MAGIT-ZBTJ-01,3,JMU,fix,,CN,2605
CN-2605-MAGIT-ZBTJ-01,4,G212,airway,G212,CN,2605
CN-2605-MAGIT-ZBTJ-01,5,HRB,fix,,CN,2605
CN-2605-MAGIT-ZBTJ-01,6,A588,airway,A588,CN,2605
CN-2605-MAGIT-ZBTJ-01,7,VENOS,fix,,CN,2605
CN-2605-MAGIT-ZBTJ-01,8,W573,airway,W573,CN,2605
CN-2605-MAGIT-ZBTJ-01,9,DBL,fix,,CN,2605
CN-2605-MAGIT-ZBTJ-01,10,W5,airway,W5,CN,2605
CN-2605-MAGIT-ZBTJ-01,11,EKULI,fix,,CN,2605
CN-2605-MAGIT-ZBTJ-01,12,W576,airway,W576,CN,2605
CN-2605-MAGIT-ZBTJ-01,13,OVTUP,fix,,CN,2605
CN-2605-MAGIT-ZBTJ-01,14,W55,airway,W55,CN,2605
CN-2605-MAGIT-ZBTJ-01,15,DUMAP,fix,,CN,2605
CN-2605-MAGIT-ZBYN-01,1,MAGIT,fix,,CN,2605
CN-2605-MAGIT-ZBYN-01,2,R213,airway,R213,CN,2605
CN-2605-MAGIT-ZBYN-01,3,JMU,fix,,CN,2605
CN-2605-MAGIT-ZBYN-01,4,G212,airway,G212,CN,2605
CN-2605-MAGIT-ZBYN-01,5,VYK,fix,,CN,2605
CN-2605-MAGIT-ZBYN-01,6,B215,airway,B215,CN,2605
CN-2605-MAGIT-ZBYN-01,7,TOKUD,fix,,CN,2605
CN-2605-MAGIT-ZGHA-01,1,MAGIT,fix,,CN,2605
CN-2605-MAGIT-ZGHA-01,2,R213,airway,R213,CN,2605
CN-2605-MAGIT-ZGHA-01,3,JMU,fix,,CN,2605
CN-2605-MAGIT-ZGHA-01,4,G212,airway,G212,CN,2605
CN-2605-MAGIT-ZGHA-01,5,HRB,fix,,CN,2605
CN-2605-MAGIT-ZGHA-01,6,A588,airway,A588,CN,2605
CN-2605-MAGIT-ZGHA-01,7,UDETI,fix,,CN,2605
CN-2605-MAGIT-ZGHA-01,8,W106,airway,W106,CN,2605
CN-2605-MAGIT-ZGHA-01,9,MAKNO,fix,,CN,2605
CN-2605-MAGIT-ZGHA-01,10,W5,airway,W5,CN,2605
CN-2605-MAGIT-ZGHA-01,11,HCH,fix,,CN,2605
CN-2605-MAGIT-ZGHA-01,12,W4,airway,W4,CN,2605
CN-2605-MAGIT-ZGHA-01,13,IPNIT,fix,,CN,2605
CN-2605-MAGIT-ZGHA-01,14,W37,airway,W37,CN,2605
CN-2605-MAGIT-ZGHA-01,15,GUSIV,fix,,CN,2605
CN-2605-MAGIT-ZGSZ-01,1,MAGIT,fix,,CN,2605
CN-2605-MAGIT-ZGSZ-01,2,R213,airway,R213,CN,2605
CN-2605-MAGIT-ZGSZ-01,3,JMU,fix,,CN,2605
CN-2605-MAGIT-ZGSZ-01,4,G212,airway,G212,CN,2605
CN-2605-MAGIT-ZGSZ-01,5,VYK,fix,,CN,2605
CN-2605-MAGIT-ZGSZ-01,6,W37,airway,W37,CN,2605
CN-2605-MAGIT-ZGSZ-01,7,OMBEB,fix,,CN,2605
CN-2605-MAGIT-ZGSZ-01,8,R473,airway,R473,CN,2605
CN-2605-MAGIT-ZGSZ-01,9,NOLON,fix,,CN,2605
CN-2605-MAGIT-ZGSZ-01,10,W90,airway,W90,CN,2605
CN-2605-MAGIT-ZGSZ-01,11,POU,fix,,CN,2605
CN-2605-MAGIT-ZGSZ-01,12,W7,airway,W7,CN,2605
CN-2605-MAGIT-ZGSZ-01,13,SAREX,fix,,CN,2605
CN-2605-MAGIT-ZHCC-01,1,MAGIT,fix,,CN,2605
CN-2605-MAGIT-ZHCC-01,2,R213,airway,R213,CN,2605
CN-2605-MAGIT-ZHCC-01,3,JMU,fix,,CN,2605
CN-2605-MAGIT-ZHCC-01,4,G212,airway,G212,CN,2605
CN-2605-MAGIT-ZHCC-01,5,VYK,fix,,CN,2605
CN-2605-MAGIT-ZHCC-01,6,B215,airway,B215,CN,2605
CN-2605-MAGIT-ZHCC-01,7,AGVUR,fix,,CN,2605
CN-2605-MAGIT-ZHCC-01,8,B208,airway,B208,CN,2605
CN-2605-MAGIT-ZHCC-01,9,NOPIN,fix,,CN,2605
CN-2605-MAGIT-ZHEC-01,1,MAGIT,fix,,CN,2605
CN-2605-MAGIT-ZHEC-01,2,R213,airway,R213,CN,2605
CN-2605-MAGIT-ZHEC-01,3,JMU,fix,,CN,2605
CN-2605-MAGIT-ZHEC-01,4,G212,airway,G212,CN,2605
CN-2605-MAGIT-ZHEC-01,5,VYK,fix,,CN,2605
CN-2605-MAGIT-ZHEC-01,6,W37,airway,W37,CN,2605
CN-2605-MAGIT-ZHEC-01,7,ENLAB,fix,,CN,2605
CN-2605-MAGIT-ZHHH-01,1,MAGIT,fix,,CN,2605
CN-2605-MAGIT-ZHHH-01,2,R213,airway,R213,CN,2605
CN-2605-MAGIT-ZHHH-01,3,JMU,fix,,CN,2605
CN-2605-MAGIT-ZHHH-01,4,G212,airway,G212,CN,2605
CN-2605-MAGIT-ZHHH-01,5,HRB,fix,,CN,2605
CN-2605-MAGIT-ZHHH-01,6,A588,airway,A588,CN,2605
CN-2605-MAGIT-ZHHH-01,7,UDETI,fix,,CN,2605
CN-2605-MAGIT-ZHHH-01,8,W106,airway,W106,CN,2605
CN-2605-MAGIT-ZHHH-01,9,MAKNO,fix,,CN,2605
CN-2605-MAGIT-ZHHH-01,10,W5,airway,W5,CN,2605
CN-2605-MAGIT-ZHHH-01,11,HCH,fix,,CN,2605
CN-2605-MAGIT-ZHHH-01,12,W4,airway,W4,CN,2605
CN-2605-MAGIT-ZHHH-01,13,IPNIT,fix,,CN,2605
CN-2605-MAGIT-ZHHH-01,14,W37,airway,W37,CN,2605
CN-2605-MAGIT-ZHHH-01,15,PONUD,fix,,CN,2605
CN-2605-MAGIT-ZJSY-01,1,MAGIT,fix,,CN,2605
CN-2605-MAGIT-ZJSY-01,2,R213,airway,R213,CN,2605
CN-2605-MAGIT-ZJSY-01,3,JMU,fix,,CN,2605
CN-2605-MAGIT-ZJSY-01,4,G212,airway,G212,CN,2605
CN-2605-MAGIT-ZJSY-01,5,VYK,fix,,CN,2605
CN-2605-MAGIT-ZJSY-01,6,W37,airway,W37,CN,2605
CN-2605-MAGIT-ZJSY-01,7,OMBEB,fix,,CN,2605
CN-2605-MAGIT-ZJSY-01,8,R473,airway,R473,CN,2605
CN-2605-MAGIT-ZJSY-01,9,WYN,fix,,CN,2605
CN-2605-MAGIT-ZJSY-01,10,W18,airway,W18,CN,2605
CN-2605-MAGIT-ZJSY-01,11,TAMOT,fix,,CN,2605
CN-2605-MAGIT-ZJSY-01,12,SIKOU,fix,,CN,2605
CN-2605-MAGIT-ZJSY-01,13,A202,airway,A202,CN,2605
CN-2605-MAGIT-ZJSY-01,14,SAMAS,fix,,CN,2605
CN-2605-MAGIT-ZJSY-01,15,G221,airway,G221,CN,2605
CN-2605-MAGIT-ZJSY-01,16,WL,fix,,CN,2605
CN-2605-MAGIT-ZLXY-01,1,MAGIT,fix,,CN,2605
CN-2605-MAGIT-ZLXY-01,2,R213,airway,R213,CN,2605
CN-2605-MAGIT-ZLXY-01,3,JMU,fix,,CN,2605
CN-2605-MAGIT-ZLXY-01,4,G212,airway,G212,CN,2605
CN-2605-MAGIT-ZLXY-01,5,BUMDU,fix,,CN,2605
CN-2605-MAGIT-ZLXY-01,6,W47,airway,W47,CN,2605
CN-2605-MAGIT-ZLXY-01,7,LOVRA,fix,,CN,2605
CN-2605-MAGIT-ZSHC-01,1,MAGIT,fix,,CN,2605
CN-2605-MAGIT-ZSHC-01,2,R213,airway,R213,CN,2605
CN-2605-MAGIT-ZSHC-01,3,JMU,fix,,CN,2605
CN-2605-MAGIT-ZSHC-01,4,G212,airway,G212,CN,2605
CN-2605-MAGIT-ZSHC-01,5,HRB,fix,,CN,2605
CN-2605-MAGIT-ZSHC-01,6,A588,airway,A588,CN,2605
CN-2605-MAGIT-ZSHC-01,7,CHI,fix,,CN,2605
CN-2605-MAGIT-ZSHC-01,8,W107,airway,W107,CN,2605
CN-2605-MAGIT-ZSHC-01,9,SANKO,fix,,CN,2605
CN-2605-MAGIT-ZSHC-01,10,A326,airway,A326,CN,2605
CN-2605-MAGIT-ZSHC-01,11,AKARA,fix,,CN,2605
CN-2605-MAGIT-ZSHC-01,12,A593,airway,A593,CN,2605
CN-2605-MAGIT-ZSHC-01,13,DUMET,fix,,CN,2605
CN-2605-MAGIT-ZSHC-01,14,W114,airway,W114,CN,2605
CN-2605-MAGIT-ZSHC-01,15,LASAN,fix,,CN,2605
CN-2605-MAGIT-ZSHC-01,16,G327,airway,G327,CN,2605
CN-2605-MAGIT-ZSHC-01,17,NINAS,fix,,CN,2605
CN-2605-MAGIT-ZSHC-01,18,B221,airway,B221,CN,2605
CN-2605-MAGIT-ZSHC-01,19,SUPAR,fix,,CN,2605
CN-2605-MAGIT-ZSHC-01,20,W505,airway,W505,CN,2605
CN-2605-MAGIT-ZSHC-01,21,DSH,fix,,CN,2605
CN-2605-MAGIT-ZSHC-02,1,MAGIT,fix,,CN,2605
CN-2605-MAGIT-ZSHC-02,2,R213,airway,R213,CN,2605
CN-2605-MAGIT-ZSHC-02,3,JMU,fix,,CN,2605
CN-2605-MAGIT-ZSHC-02,4,G212,airway,G212,CN,2605
CN-2605-MAGIT-ZSHC-02,5,SOTMU,fix,,CN,2605
CN-2605-MAGIT-ZSHC-02,6,W98,airway,W98,CN,2605
CN-2605-MAGIT-ZSHC-02,7,ELKUR,fix,,CN,2605
CN-2605-MAGIT-ZSHC-02,8,W40,airway,W40,CN,2605
CN-2605-MAGIT-ZSHC-02,9,YQG,fix,,CN,2605
CN-2605-MAGIT-ZSHC-02,10,W142,airway,W142,CN,2605
CN-2605-MAGIT-ZSHC-02,11,DALIM,fix,,CN,2605
CN-2605-MAGIT-ZSHC-02,12,A593,airway,A593,CN,2605
CN-2605-MAGIT-ZSHC-02,13,DPX,fix,,CN,2605
CN-2605-MAGIT-ZSHC-02,14,A470,airway,A470,CN,2605
CN-2605-MAGIT-ZSHC-02,15,OF,fix,,CN,2605
CN-2605-MAGIT-ZSHC-02,16,W95,airway,W95,CN,2605
CN-2605-MAGIT-ZSHC-02,17,SAPIN,fix,,CN,2605
CN-2605-MAGIT-ZSHC-02,18,A470,airway,A470,CN,2605
CN-2605-MAGIT-ZSHC-02,19,IGRAT,fix,,CN,2605
CN-2605-MAGIT-ZSJN-01,1,MAGIT,fix,,CN,2605
CN-2605-MAGIT-ZSJN-01,2,R213,airway,R213,CN,2605
CN-2605-MAGIT-ZSJN-01,3,JMU,fix,,CN,2605
CN-2605-MAGIT-ZSJN-01,4,G212,airway,G212,CN,2605
CN-2605-MAGIT-ZSJN-01,5,HRB,fix,,CN,2605
