point_id,region_code,aip_cycle,ident,point_type,name,latitude_deg,longitude_deg,elevation_ft,iso_country,associated_airport,frequency_khz,dme_frequency_khz,dme_channel,usage_type,power,source_system,source_file
CN-2605-airport-CN-0176,CN,2605,CN-0176,airport,Shenzhen Shuxue Medical Science Institute Heliport,22.56047,114.08172,,CN,CN-0176,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0177,CN,2605,CN-0177,airport,Shijiazhuang Luancheng Airport,37.91305,114.59166,197,CN,CN-0177,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0178,CN,2605,CN-0178,airport,Wuhan Hannan Municipal Airport,30.25521,114.062805,85,CN,CN-0178,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0179,CN,2605,CN-0179,airport,Baoji Lingyuan General Aviation Airport,34.38946,107.12865,2635,CN,CN-0179,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0180,CN,2605,CN-0180,airport,Xishanbei Airport,39.14996,115.28795,,CN,CN-0180,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0181,CN,2605,CN-0181,airport,Dingxing Airport,39.25469,115.83329,,CN,CN-0181,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0182,CN,2605,CN-0182,airport,Zhangshu Air Base,28.023283,115.549649,116,CN,CN-0182,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0184,CN,2605,CN-0184,airport,Gaobeidian Airport,39.36942,115.93992,,CN,CN-0184,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0185,CN,2605,CN-0185,airport,Changchun Air Base,43.906591,125.197005,,CN,CN-0185,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0186,CN,2605,CN-0186,airport,Zhuozhou Airport,39.45692,116.00091,,CN,CN-0186,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0187,CN,2605,CN-0187,airport,Former Chifeng Airport,42.234587,118.906746,,CN,CN-0187,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0190,CN,2605,CN-0190,airport,Dingxin-Shuangchengzi Air Base,40.401402,99.789398,,CN,CN-0190,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0191,CN,2605,CN-0191,airport,Fuxin Air Base,42.078899,121.662003,,CN,CN-0191,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0192,CN,2605,CN-0192,airport,Gongzhuling Air Base,43.526293,124.78466,,CN,CN-0192,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0193,CN,2605,CN-0193,airport,Harbin Pingfang Airport,45.59886,126.65808,,CN,CN-0193,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0195,CN,2605,CN-0195,airport,Liushuibao Airfield,41.187138,121.167239,,CN,CN-0195,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0196,CN,2605,CN-0196,airport,Former Bengbu Airport,32.93333,117.36666,75,CN,CN-0196,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0197,CN,2605,CN-0197,airport,Kaiyuan Air Base,42.525934,123.984683,,CN,CN-0197,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0198,CN,2605,CN-0198,airport,Lalin Air Base,45.259457,126.893536,,CN,CN-0198,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0199,CN,2605,CN-0199,airport,Shanghai Gaodong Airport,31.33396,121.62176,,CN,CN-0199,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0200,CN,2605,CN-0200,airport,Xuzhou Jiulishan Air Base,34.2879,117.1713,,CN,CN-0200,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0201,CN,2605,CN-0201,airport,Pingquan Air Base,40.900409,118.677878,,CN,CN-0201,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0202,CN,2605,CN-0202,airport,Datong Beijiazao Airport,40.03942,113.39344,,CN,CN-0202,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0203,CN,2605,CN-0203,airport,Datun Air Base,43.73361,125.25333,,CN,CN-0203,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0204,CN,2605,CN-0204,airport,Shenyang Beiling Air Base,41.8708,123.439003,,CN,CN-0204,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0205,CN,2605,CN-0205,airport,Hefei Luogang Airport,31.77999,117.29833,108,CN,CN-0205,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0207,CN,2605,CN-0207,airport,Shuangcheng Air Base,45.406874,126.320977,,CN,CN-0207,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0208,CN,2605,CN-0208,airport,Siping Air Base,43.156898,124.292,,CN,CN-0208,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0209,CN,2605,CN-0209,airport,Suizhong Air Base,40.298992,120.36152,43,CN,CN-0209,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0210,CN,2605,CN-0210,airport,Tuchengzi Air Base,38.912201,121.238998,,CN,CN-0210,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0211,CN,2605,CN-0211,airport,Gaomi Air Base,36.3875,119.71194,,CN,CN-0211,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0212,CN,2605,CN-0212,airport,Dalian Yingchenzi/Xinzhaizi Air Base,39.010601,121.389999,,CN,CN-0212,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0213,CN,2605,CN-0213,airport,Guangshui Air Base,31.6625,113.81777,,CN,CN-0213,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0214,CN,2605,CN-0214,airport,Huangpi Air Base,30.90205,114.51008,,CN,CN-0214,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0215,CN,2605,CN-0215,airport,Sheyang General Airport,33.79276,120.16497,,CN,CN-0215,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0216,CN,2605,CN-0216,airport,Longkou Huangshan Airport,37.55449,120.2724,20,CN,CN-0216,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0217,CN,2605,CN-0217,airport,Penglai Shahekou Airport,37.80473,120.80954,20,CN,CN-0217,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0218,CN,2605,CN-0218,airport,Binzhou Dagao General Aviation Airport,37.61055,117.885699,25,CN,CN-0218,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0219,CN,2605,CN-0219,airport,Jinan Pingyin Agricultural Airport,36.296834,116.439802,131,CN,CN-0219,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0220,CN,2605,CN-0220,airport,Zibo Air Base,36.80982,117.8922,131,CN,CN-0220,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0221,CN,2605,CN-0221,airport,Huanghua Fanghuang Airport,38.41903,117.29877,13,CN,CN-0221,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0222,CN,2605,CN-0222,airport,Tianjin Binhai Douzhuang Airport,38.56417,117.31323,7,CN,CN-0222,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0223,CN,2605,CN-0223,airport,Tai'an Xinkaihe Airport,41.3282,122.45557,26,CN,CN-0223,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0224,CN,2605,CN-0224,airport,Luhe Ma'an Airport,32.37938,118.79465,79,CN,CN-0224,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0225,CN,2605,CN-0225,airport,Aksu Yituan Airport,40.67737,79.89501,3451,CN,CN-0225,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0226,CN,2605,CN-0226,airport,Aksu Zhicheng Airport,40.990059,80.094509,3629,CN,CN-0226,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0227,CN,2605,CN-0227,airport,Yizhou Test Range,42.555418,94.217656,2828,CN,CN-0227,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0228,CN,2605,CN-0228,airport,Linze Danxia Airport,39.046062,100.168562,5089,CN,CN-0228,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0229,CN,2605,CN-0229,airport,Datong Qingshuihe Air Base,39.93824,113.40345,3340,CN,CN-0229,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0230,CN,2605,CN-0230,airport,PLAAF Shijiazhuang Flight Academy,38.08191,114.41804,282,CN,CN-0230,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0231,CN,2605,CN-0231,airport,Xinxiang Helicopter Air Base,35.29336,113.83837,236,CN,CN-0231,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0232,CN,2605,CN-0232,airport,Xiantao General Airport,30.40678,113.59485,,CN,CN-0232,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0233,CN,2605,CN-0233,airport,Nanjing Ruohang Helicopter Base,32.05749,118.5722,282,CN,CN-0233,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0234,CN,2605,CN-0234,airport,Jurong Air Base,31.95971,119.17224,,CN,CN-0234,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0235,CN,2605,CN-0235,airport,Jiangning Tushan Air Base,31.97139,118.8404,33,CN,CN-0235,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0238,CN,2605,CN-0238,airport,Dongyang Hengdian General Airport,29.122619,120.24289,364,CN,CN-0238,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0239,CN,2605,CN-0239,airport,Woduhe Heliport,50.53783,125.81467,1076,CN,CN-0239,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0240,CN,2605,CN-0240,airport,Taizhou Chunlan Heliport,32.49338,119.95283,20,CN,CN-0240,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0241,CN,2605,CN-0241,airport,Jingmen Zhanghe General Airport,30.985923,112.05368,454,CN,CN-0241,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0243,CN,2605,CN-0243,airport,Qindeli Farm Airport,47.96256,133.18252,246,CN,CN-0243,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0244,CN,2605,CN-0244,airport,Chengdu Fenghuangshan Air Base,30.73019,104.09282,1660,CN,CN-0244,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0245,CN,2605,CN-0245,airport,Chengdu Taipingsi Airport,30.60321,104.01766,1616,CN,CN-0245,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0246,CN,2605,CN-0246,airport,Chongzhou Haoyun General Airport,30.560102,103.730721,1645,CN,CN-0246,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0248,CN,2605,CN-0248,airport,Pengshan Air Base,30.26485,103.8511,1447,CN,CN-0248,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0249,CN,2605,CN-0249,airport,New Sichuan Leshan Airport (under construction),29.438627,103.749218,,CN,CN-0249,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0250,CN,2605,CN-0250,airport,Yancheng Jianhu General Airport,33.42127,119.72231,5,CN,CN-0250,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0251,CN,2605,CN-0251,airport,Binhai Eastern General Heliport,39.05072,117.73315,,CN,CN-0251,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0252,CN,2605,CN-0252,airport,Xueye Aeronautics Technology Sports Park,36.43788,117.56978,770,CN,CN-0252,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0253,CN,2605,CN-0253,airport,Jiande Qiandaohu General Airport,29.360905,119.180829,249,CN,CN-0253,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0254,CN,2605,CN-0254,airport,Nanning Lingli General Airport (under construction),22.8519,108.7806,233,CN,CN-0254,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0255,CN,2605,CN-0255,airport,Xinchang Wanfeng General Airport,29.4535,121.0104,682,CN,CN-0255,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0256,CN,2605,CN-0256,airport,Xi'an Aerospace Base General Airport,34.13324,108.9848,1824,CN,CN-0256,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0257,CN,2605,CN-0257,airport,Hulin Dongfanghong Heliport,46.22518,133.11317,299,CN,CN-0257,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0258,CN,2605,CN-0258,airport,Wudalianchi Xingfu Airport,48.73158,127.37618,1266,CN,CN-0258,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0259,CN,2605,CN-0259,airport,Wudalianchi Zhanhe Heliport,48.62679,126.61309,902,CN,CN-0259,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0260,CN,2605,CN-0260,airport,Da Hinggan Ling Yiziquan Heliport,51.58833,126.31416,1207,CN,CN-0260,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0261,CN,2605,CN-0261,airport,Gannan Chahayang Airport,48.20117,124.17853,591,CN,CN-0261,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0262,CN,2605,CN-0262,airport,Suibin Erjiuling Farm Airport,47.57175,132.13077,197,CN,CN-0262,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0263,CN,2605,CN-0263,airport,Keshan Farm Airport,48.30346,125.35989,991,CN,CN-0263,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0264,CN,2605,CN-0264,airport,Wudalianchi Longmen Airport,48.91567,126.91011,1276,CN,CN-0264,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0265,CN,2605,CN-0265,airport,Wudalianchi Longzhen General Airport,48.65333,126.71333,1004,CN,CN-0265,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0266,CN,2605,CN-0266,airport,Tongjiang Nongjiang Farm Airport,47.736986,133.234103,203,CN,CN-0266,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0267,CN,2605,CN-0267,airport,Jiamusi Sanhetun General Airport,46.79304,130.26974,279,CN,CN-0267,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0268,CN,2605,CN-0268,airport,Zhaodong Beidahuang General Airport,46.12779,125.77354,469,CN,CN-0268,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0269,CN,2605,CN-0269,airport,Raohe Bawujiu Farm Airport,47.45055,134.06924,217,CN,CN-0269,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0270,CN,2605,CN-0270,airport,Hutubi Shitizi General Heliport,44.01096,86.79289,2628,CN,CN-0270,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0271,CN,2605,CN-0271,airport,Aksu Doulang Heliport,41.19555,80.25361,3671,CN,CN-0271,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0272,CN,2605,CN-0272,airport,Xinhe Qianfu Airport,41.66629,82.58655,3373,CN,CN-0272,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0273,CN,2605,CN-0273,airport,Shihezi Tuoling Mengpo Airport,45.042755,86.131661,1119,CN,CN-0273,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0274,CN,2605,CN-0274,airport,Tiemenguan Shuangfeng Airport,41.77703,85.44939,2953,CN,CN-0274,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0275,CN,2605,CN-0275,airport,Tumxuk Hedong Airport,39.43714,78.25212,3724,CN,CN-0275,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0276,CN,2605,CN-0276,airport,Hejing Gonghar Heliport,42.31126,86.30471,3642,CN,CN-0276,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0277,CN,2605,CN-0277,airport,Xinyuan Gongnaisi Airport,43.298872,84.161324,5036,CN,CN-0277,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0278,CN,2605,CN-0278,airport,Ürümqi Yaxin General Airport,43.67233,87.32347,4285,CN,CN-0278,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0279,CN,2605,CN-0279,airport,Beitun Fengqing Airport,47.22734,87.84022,1768,CN,CN-0279,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0280,CN,2605,CN-0280,airport,Huyanghe Wuwu Airport,44.885235,84.720739,991,CN,CN-0280,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0281,CN,2605,CN-0281,airport,Fuyun Tuerhong Airport,47.03888,89.7825,,CN,CN-0281,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0282,CN,2605,CN-0282,airport,Burqin Kaerqisi Airport,47.678777,86.932641,1598,CN,CN-0282,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0283,CN,2605,CN-0283,airport,Tekes Zhuque Airport,43.20563,81.79847,,CN,CN-0283,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0284,CN,2605,CN-0284,airport,Miyun/Mujiayu,40.401005,116.881289,300,CN,CN-0284,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0285,CN,2605,CN-0285,airport,Guilin Rongchang Heliport,25.61666,110.49731,715,CN,CN-0285,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0286,CN,2605,CN-0286,airport,Guilin Gaotian Heliport,24.71781,110.45589,459,CN,CN-0286,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0287,CN,2605,CN-0287,airport,Xiqing General Aviation Airport,19.55219,109.43658,407,CN,CN-0287,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0288,CN,2605,CN-0288,airport,Haikou Jiazi Airport,19.67521,110.37968,131,CN,CN-0288,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0289,CN,2605,CN-0289,airport,Sanya Tianya Heliport,18.30163,109.41793,89,CN,CN-0289,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0290,CN,2605,CN-0290,airport,Sanya Air Base,18.28754,109.46372,30,CN,CN-0290,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0291,CN,2605,CN-0291,airport,Zhuhai Lianzhou General Airport,22.33594,113.18911,1,CN,CN-0291,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0292,CN,2605,CN-0292,airport,Shenzhen Longgang Heliport,22.69202,114.23685,194,CN,CN-0292,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0293,CN,2605,CN-0293,airport,Shenzhen Xiyong Heliport,22.61392,114.37731,33,CN,CN-0293,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0294,CN,2605,CN-0294,airport,Zhongshan International Finance Center Heliport,22.52316,113.38264,764,CN,CN-0294,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0295,CN,2605,CN-0295,airport,Simuhana Border Heliport,39.72783,73.94963,9298,CN,CN-0295,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0296,CN,2605,CN-0296,airport,Qingdao Cihang General Airport,36.983261,120.268279,383,CN,CN-0296,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0297,CN,2605,CN-0297,airport,Mudanjiang Suifenhe Heliport,44.44387,131.13758,1696,CN,CN-0297,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0298,CN,2605,CN-0298,airport,Mishan Yonghong Airport,45.29021,132.84763,230,CN,CN-0298,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0299,CN,2605,CN-0299,airport,Raohe Dong'an Heliport,47.33582,134.172,246,CN,CN-0299,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0300,CN,2605,CN-0300,airport,Taiyuan Yaocheng Airport,37.50312,112.424126,,CN,CN-0300,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0301,CN,2605,CN-0301,airport,Tongjiang Sancun Heliport,47.75486,132.62776,187,CN,CN-0301,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0302,CN,2605,CN-0302,airport,Tongjiang Sanjiangkou Heliport,47.69104,132.51626,184,CN,CN-0302,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0303,CN,2605,CN-0303,airport,Tongjiang Xinfacun Heliport,47.68483,132.52615,174,CN,CN-0303,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0304,CN,2605,CN-0304,airport,Tongjiang Qindeli Heliport,48.10031,133.35684,213,CN,CN-0304,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0305,CN,2605,CN-0305,airport,Fuyuan Nongjiangxiang Heliport,48.27817,134.29517,184,CN,CN-0305,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0306,CN,2605,CN-0306,airport,Hegang Luobei Airport,47.6144,131.39497,210,CN,CN-0306,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0307,CN,2605,CN-0307,airport,Hegang Mingshan Heliport,47.67674,131.05795,233,CN,CN-0307,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0308,CN,2605,CN-0308,airport,Yichun Jiayin Heliport,48.70882,130.56593,302,CN,CN-0308,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0309,CN,2605,CN-0309,airport,Hegang Taipinggou Heliport,48.12698,130.64346,338,CN,CN-0309,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0310,CN,2605,CN-0310,airport,Yichun Shuanghe Heliport,48.981741,130.009923,310,CN,CN-0310,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0311,CN,2605,CN-0311,airport,Hegang Zhongxing Heliport,47.64927,131.96947,184,CN,CN-0311,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0312,CN,2605,CN-0312,airport,Heihe Zhangdiyingzi Heliport,50.55466,127.33141,440,CN,CN-0312,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0313,CN,2605,CN-0313,airport,Da Hinggan Ling Sankaxiang Heliport,51.14672,126.89714,492,CN,CN-0313,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0314,CN,2605,CN-0314,airport,Ergun Mengwushiwei Heliport,51.32797,119.9273,1578,CN,CN-0314,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0315,CN,2605,CN-0315,airport,Jinshan City Beach Seaplane Base,30.709688,121.349177,,CN,CN-0315,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0316,CN,2605,CN-0316,airport,Chenghu General Airport,31.215334,120.789328,33,CN,CN-0316,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0317,CN,2605,CN-0317,airport,Liyang Tianmuhu Heliport,31.537778,119.501944,20,CN,CN-0317,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0318,CN,2605,CN-0318,airport,Shanghai Longhua Heliport,31.167789,121.459955,,CN,CN-0318,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0319,CN,2605,CN-0319,airport,Huayang Jiao (Cuarteron Reef) Helipad,8.864276,112.831933,,CN,CN-0319,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0320,CN,2605,CN-0320,airport,Shanghai Tangchen Heliport,31.220837,121.576877,,CN,CN-0320,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0322,CN,2605,CN-0322,airport,Nanxun Jiao (North Gaven Reef) Helipad,10.205356,114.225583,,CN,CN-0322,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0323,CN,2605,CN-0323,airport,Chigua Jiao (Johnson South Reef) Helipad,9.716206,114.287054,,CN,CN-0323,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0324,CN,2605,CN-0324,airport,Dongmen Jiao (Hughes Reef) Helipad,9.908255,114.49831,,CN,CN-0324,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0328,CN,2605,CN-0328,airport,Xixiangtang Police Heliport,22.840149,108.146303,,CN,CN-0328,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0329,CN,2605,CN-0329,airport,Wuerhe Airport,46.01761,85.657436,1134,CN,CN-0329,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0330,CN,2605,CN-0330,airport,Jiuquan Suzhou Airport (under construction),39.887874,98.707352,4564,CN,CN-0330,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0331,CN,2605,CN-0331,airport,Jiuzhou Airport,26.998259,107.759571,,CN,CN-0331,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0332,CN,2605,CN-0332,airport,Industrial Airport 601,32.389746,112.140112,,CN,CN-0332,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0333,CN,2605,CN-0333,airport,Bayannur Ming'an Airport,40.874146,109.577272,,CN,CN-0333,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0334,CN,2605,CN-0334,airport,Zhongjiang Military Heliport,30.845684,104.679837,,CN,CN-0334,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0335,CN,2605,CN-0335,airport,Military Helipad,46.885902,85.172099,,CN,CN-0335,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0336,CN,2605,CN-0336,airport,Runway 07,34.763616,119.434175,,CN,CN-0336,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0337,CN,2605,CN-0337,airport,Military Helipad,34.751857,119.461384,,CN,CN-0337,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0338,CN,2605,CN-0338,airport,Nyikogli Shiquanhe Heliport,32.496868,80.072168,,CN,CN-0338,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0339,CN,2605,CN-0339,airport,Mawei Airfield,26.081955,119.60425,13,CN,CN-0339,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0340,CN,2605,CN-0340,airport,Dangshan General Airport (under construction),34.543045,116.298608,,CN,CN-0340,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0341,CN,2605,CN-0341,airport,Private Runway,37.234774,79.34206,,CN,CN-0341,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0342,CN,2605,CN-0342,airport,Military Heliport Runway (8x),36.343009,78.033335,,CN,CN-0342,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0343,CN,2605,CN-0343,airport,Prison Runway Helipad,38.356549,77.261374,,CN,CN-0343,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0344,CN,2605,CN-0344,airport,Paozhuwan Air Base,30.673944,114.63089,,CN,CN-0344,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0345,CN,2605,CN-0345,airport,Shanpo Air Base,30.087612,114.31366,,CN,CN-0345,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0346,CN,2605,CN-0346,airport,Desert Runway,39.010014,83.608618,,CN,CN-0346,,,,,,OurAirports,airports.csv
CN-2605-airport-CN-0348,CN,2605,CN-0348,airport,Honglu Jingzi Industrial Helipad,40.583306,93.394014,,CN,CN-0348,,,,,,OurAirports,airports.csv
