region_code,aip_cycle,departure_code,arrival_code,route_id,route_code,lookup_rank
CN,2605,RKSS,ZYTX,CN-2605-AGAVO-ZYTX-01,AGAVO-ZYTX-01,37
CN,2605,RKTN,ZBAA,CN-2605-AGAVO-ZBAA-01,AGAVO-ZBAA-01,1
CN,2605,RKTN,ZBTJ,CN-2605-AGAVO-ZBTJ-01,AGAVO-ZBTJ-01,7
CN,2605,RKTN,ZGDY,CN-2605-LAMEN-ZGDY-01,LAMEN-ZGDY-01,173
CN,2605,RKTN,ZHCC,CN-2605-AGAVO-ZHCC-01,AGAVO-ZHCC-01,10
CN,2605,RKTN,ZJSY,CN-2605-LAMEN-ZJSY-02,LAMEN-ZJSY-02,187
CN,2605,RKTN,ZSJN,CN-2605-AGAVO-ZSJN-01,AGAVO-ZSJN-01,16
CN,2605,RKTN,ZSPD,CN-2605-LAMEN-ZSPD-01,LAMEN-ZSPD-01,202
CN,2605,RKTN,ZSQD,CN-2605-AGAVO-ZSQD-01,AGAVO-ZSQD-01,21
CN,2605,RKTN,ZSYT,CN-2605-AGAVO-ZSYT-01,AGAVO-ZSYT-01,26
CN,2605,RKTN,ZUCK,CN-2605-LAMEN-ZUCK-01,LAMEN-ZUCK-01,211
CN,2605,RKTN,ZYCC,CN-2605-AGAVO-ZYCC-01,AGAVO-ZYCC-01,33
CN,2605,RKTN,ZYHB,CN-2605-AGAVO-ZYHB-01,AGAVO-ZYHB-01,34
CN,2605,RKTN,ZYTX,CN-2605-AGAVO-ZYTX-01,AGAVO-ZYTX-01,37
CN,2605,RKTU,ZBAA,CN-2605-AGAVO-ZBAA-01,AGAVO-ZBAA-01,1
CN,2605,RKTU,ZBSJ,CN-2605-AGAVO-ZBSJ-01,AGAVO-ZBSJ-01,6
CN,2605,RKTU,ZGDY,CN-2605-LAMEN-ZGDY-01,LAMEN-ZGDY-01,173
CN,2605,RKTU,ZHHH,CN-2605-LAMEN-ZHHH-01,LAMEN-ZHHH-01,183
CN,2605,RKTU,ZJHK,CN-2605-LAMEN-ZJHK-01,LAMEN-ZJHK-01,185
CN,2605,RKTU,ZSFZ,CN-2605-LAMEN-ZSFZ-01,LAMEN-ZSFZ-01,193
CN,2605,RKTU,ZSFZ,CN-2605-LAMEN-ZSFZ-02,LAMEN-ZSFZ-02,194
CN,2605,RKTU,ZSHC,CN-2605-LAMEN-ZSHC-01,LAMEN-ZSHC-01,195
CN,2605,RKTU,ZSNB,CN-2605-LAMEN-ZSNB-01,LAMEN-ZSNB-01,197
CN,2605,RKTU,ZSPD,CN-2605-LAMEN-ZSPD-01,LAMEN-ZSPD-01,202
CN,2605,RKTU,ZSQD,CN-2605-AGAVO-ZSQD-01,AGAVO-ZSQD-01,21
CN,2605,RKTU,ZSSS,CN-2605-LAMEN-ZSSS-01,LAMEN-ZSSS-01,206
CN,2605,RKTU,ZSYT,CN-2605-AGAVO-ZSYT-01,AGAVO-ZSYT-01,26
CN,2605,RKTU,ZUCK,CN-2605-LAMEN-ZUCK-01,LAMEN-ZUCK-01,211
CN,2605,RKTU,ZUUU,CN-2605-AGAVO-ZUUU-02,AGAVO-ZUUU-02,32
CN,2605,RKTU,ZYCC,CN-2605-AGAVO-ZYCC-01,AGAVO-ZYCC-01,33
CN,2605,RKTU,ZYHB,CN-2605-AGAVO-ZYHB-01,AGAVO-ZYHB-01,34
CN,2605,RKTU,ZYTL,CN-2605-AGAVO-ZYTL-01,AGAVO-ZYTL-01,36
CN,2605,RKTU,ZYTX,CN-2605-AGAVO-ZYTX-01,AGAVO-ZYTX-01,37
CN,2605,ROAH,ZBAA,CN-2605-AGAVO-ZBAA-01,AGAVO-ZBAA-01,1
CN,2605,ROAH,ZBAA,CN-2605-LAMEN-ZBAA-01,LAMEN-ZBAA-01,172
CN,2605,ROAH,ZBTJ,CN-2605-AGAVO-ZBTJ-01,AGAVO-ZBTJ-01,7
CN,2605,ROAH,ZGGG,CN-2605-LAMEN-ZGGG-01,LAMEN-ZGGG-01,174
CN,2605,ROAH,ZGSZ,CN-2605-LAMEN-ZGSZ-01,LAMEN-ZGSZ-01,179
CN,2605,ROAH,ZSFZ,CN-2605-LAMEN-ZSFZ-01,LAMEN-ZSFZ-01,193
CN,2605,ROAH,ZSFZ,CN-2605-LAMEN-ZSFZ-02,LAMEN-ZSFZ-02,194
CN,2605,ROAH,ZSHC,CN-2605-LAMEN-ZSHC-01,LAMEN-ZSHC-01,195
CN,2605,ROAH,ZSNB,CN-2605-LAMEN-ZSNB-01,LAMEN-ZSNB-01,197
CN,2605,ROAH,ZSNJ,CN-2605-LAMEN-ZSNJ-01,LAMEN-ZSNJ-01,198
CN,2605,ROAH,ZSNJ,CN-2605-LAMEN-ZSNJ-02,LAMEN-ZSNJ-02,199
CN,2605,ROAH,ZSNT,CN-2605-LAMEN-ZSNT-01,LAMEN-ZSNT-01,200
CN,2605,ROAH,ZSPD,CN-2605-LAMEN-ZSPD-01,LAMEN-ZSPD-01,202
CN,2605,ROAH,ZSQD,CN-2605-LAMEN-ZSQD-01,LAMEN-ZSQD-01,203
CN,2605,ROAH,ZSSS,CN-2605-LAMEN-ZSSS-01,LAMEN-ZSSS-01,206
CN,2605,ROAH,ZUCK,CN-2605-LAMEN-ZUCK-01,LAMEN-ZUCK-01,211
CN,2605,ROAH,ZUUU,CN-2605-LAMEN-ZUUU-01,LAMEN-ZUUU-01,214
CN,2605,ROAH,ZYTX,CN-2605-AGAVO-ZYTX-01,AGAVO-ZYTX-01,37
CN,2605,RONA,ZBAA,CN-2605-AGAVO-ZBAA-01,AGAVO-ZBAA-01,1
CN,2605,RONA,ZBAA,CN-2605-LAMEN-ZBAA-01,LAMEN-ZBAA-01,172
CN,2605,RONA,ZBTJ,CN-2605-AGAVO-ZBTJ-01,AGAVO-ZBTJ-01,7
CN,2605,RONA,ZGGG,CN-2605-LAMEN-ZGGG-01,LAMEN-ZGGG-01,174
CN,2605,RONA,ZGSZ,CN-2605-LAMEN-ZGSZ-01,LAMEN-ZGSZ-01,179
CN,2605,RONA,ZSFZ,CN-2605-LAMEN-ZSFZ-01,LAMEN-ZSFZ-01,193
CN,2605,RONA,ZSFZ,CN-2605-LAMEN-ZSFZ-02,LAMEN-ZSFZ-02,194
CN,2605,RONA,ZSHC,CN-2605-LAMEN-ZSHC-01,LAMEN-ZSHC-01,195
CN,2605,RONA,ZSNB,CN-2605-LAMEN-ZSNB-01,LAMEN-ZSNB-01,197
CN,2605,RONA,ZSNJ,CN-2605-LAMEN-ZSNJ-01,LAMEN-ZSNJ-01,198
CN,2605,RONA,ZSNJ,CN-2605-LAMEN-ZSNJ-02,LAMEN-ZSNJ-02,199
CN,2605,RONA,ZSNT,CN-2605-LAMEN-ZSNT-01,LAMEN-ZSNT-01,200
CN,2605,RONA,ZSPD,CN-2605-LAMEN-ZSPD-01,LAMEN-ZSPD-01,202
CN,2605,RONA,ZSQD,CN-2605-LAMEN-ZSQD-01,LAMEN-ZSQD-01,203
CN,2605,RONA,ZSSS,CN-2605-LAMEN-ZSSS-01,LAMEN-ZSSS-01,206
CN,2605,RONA,ZUCK,CN-2605-LAMEN-ZUCK-01,LAMEN-ZUCK-01,211
CN,2605,RONA,ZUUU,CN-2605-LAMEN-ZUUU-01,LAMEN-ZUUU-01,214
CN,2605,RONA,ZYTX,CN-2605-AGAVO-ZYTX-01,AGAVO-ZYTX-01,37
CN,2605,RORS,ZGOW,CN-2605-LAMEN-ZGOW-01,LAMEN-ZGOW-01,178
CN,2605,RORS,ZSNB,CN-2605-LAMEN-ZSNB-01,LAMEN-ZSNB-01,197
CN,2605,RORS,ZSPD,CN-2605-LAMEN-ZSPD-01,LAMEN-ZSPD-01,202
CN,2605,RORS,ZSYA,CN-2605-LAMEN-ZSYA-01,LAMEN-ZSYA-01,210
CN,2605,RORS,ZUUU,CN-2605-LAMEN-ZUUU-01,LAMEN-ZUUU-01,214
CN,2605,RPLB,ZGGG,CN-2605-TAMOT-ZGGG-01,TAMOT-ZGGG-01,500
CN,2605,RPLB,ZGSZ,CN-2605-LANDA-ZGSZ-01,LANDA-ZGSZ-01,215
CN,2605,RPLB,ZSPD,CN-2605-MAGOG-ZSPD-01,MAGOG-ZSPD-01,299
CN,2605,RPLB,ZSSS,CN-2605-MAGOG-ZSSS-01,MAGOG-ZSSS-01,303
CN,2605,RPLC,ZBAA,CN-2605-BEKOL-ZBAA-01,BEKOL-ZBAA-01,57
CN,2605,RPLC,ZGGG,CN-2605-TAMOT-ZGGG-01,TAMOT-ZGGG-01,500
CN,2605,RPLC,ZGHA,CN-2605-BEKOL-ZGHA-01,BEKOL-ZGHA-01,63
CN,2605,RPLC,ZGSZ,CN-2605-LANDA-ZGSZ-01,LANDA-ZGSZ-01,215
CN,2605,RPLC,ZHCC,CN-2605-BEKOL-ZHCC-01,BEKOL-ZHCC-01,66
CN,2605,RPLC,ZHEC,CN-2605-BEKOL-ZHEC-01,BEKOL-ZHEC-01,67
CN,2605,RPLC,ZJHK,CN-2605-SIKOU-ZJHK-01,SIKOU-ZJHK-01,481
CN,2605,RPLC,ZJSY,CN-2605-SIKOU-ZJSY-01,SIKOU-ZJSY-01,482
CN,2605,RPLC,ZSAM,CN-2605-MAGOG-ZSAM-01,MAGOG-ZSAM-01,293
CN,2605,RPLC,ZSHC,CN-2605-MAGOG-ZSHC-01,MAGOG-ZSHC-01,295
CN,2605,RPLC,ZSNJ,CN-2605-MAGOG-ZSNJ-01,MAGOG-ZSNJ-01,297
CN,2605,RPLC,ZSPD,CN-2605-MAGOG-ZSPD-01,MAGOG-ZSPD-01,299
CN,2605,RPLI,ZGGG,CN-2605-TAMOT-ZGGG-01,TAMOT-ZGGG-01,500
CN,2605,RPLI,ZGSZ,CN-2605-LANDA-ZGSZ-01,LANDA-ZGSZ-01,215
CN,2605,RPLI,ZSNJ,CN-2605-MAGOG-ZSNJ-01,MAGOG-ZSNJ-01,297
CN,2605,RPLI,ZSPD,CN-2605-MAGOG-ZSPD-01,MAGOG-ZSPD-01,299
CN,2605,RPLL,ZBAA,CN-2605-AGAVO-ZBAA-01,AGAVO-ZBAA-01,1
CN,2605,RPLL,ZBAA,CN-2605-BEKOL-ZBAA-01,BEKOL-ZBAA-01,57
CN,2605,RPLL,ZBAD,CN-2605-BEKOL-ZBAD-01,BEKOL-ZBAD-01,58
CN,2605,RPLL,ZBTJ,CN-2605-BEKOL-ZBTJ-01,BEKOL-ZBTJ-01,61
CN,2605,RPLL,ZGGG,CN-2605-TAMOT-ZGGG-01,TAMOT-ZGGG-01,500
CN,2605,RPLL,ZGHA,CN-2605-BEKOL-ZGHA-01,BEKOL-ZGHA-01,63
CN,2605,RPLL,ZGNN,CN-2605-SIKOU-ZGNN-01,SIKOU-ZGNN-01,480
CN,2605,RPLL,ZGOW,CN-2605-MAGOG-ZGOW-01,MAGOG-ZGOW-01,292
CN,2605,RPLL,ZGSZ,CN-2605-LANDA-ZGSZ-01,LANDA-ZGSZ-01,215
CN,2605,RPLL,ZHCC,CN-2605-BEKOL-ZHCC-01,BEKOL-ZHCC-01,66
CN,2605,RPLL,ZHEC,CN-2605-BEKOL-ZHEC-01,BEKOL-ZHEC-01,67
CN,2605,RPLL,ZHHH,CN-2605-BEKOL-ZHHH-01,BEKOL-ZHHH-01,68
CN,2605,RPLL,ZJHK,CN-2605-SIKOU-ZJHK-01,SIKOU-ZJHK-01,481
CN,2605,RPLL,ZJSY,CN-2605-SIKOU-ZJSY-01,SIKOU-ZJSY-01,482
CN,2605,RPLL,ZLXY,CN-2605-BEKOL-ZLXY-02,BEKOL-ZLXY-02,70
CN,2605,RPLL,ZPPP,CN-2605-SIKOU-ZPPP-01,SIKOU-ZPPP-01,483
CN,2605,RPLL,ZSAM,CN-2605-MAGOG-ZSAM-01,MAGOG-ZSAM-01,293
CN,2605,RPLL,ZSCN,CN-2605-BEKOL-ZSCN-01,BEKOL-ZSCN-01,71
CN,2605,RPLL,ZSFZ,CN-2605-MAGOG-ZSFZ-01,MAGOG-ZSFZ-01,294
CN,2605,RPLL,ZSHC,CN-2605-MAGOG-ZSHC-01,MAGOG-ZSHC-01,295
CN,2605,RPLL,ZSNJ,CN-2605-MAGOG-ZSNJ-01,MAGOG-ZSNJ-01,297
CN,2605,RPLL,ZSNT,CN-2605-MAGOG-ZSNT-01,MAGOG-ZSNT-01,298
CN,2605,RPLL,ZSPD,CN-2605-LAMEN-ZSPD-01,LAMEN-ZSPD-01,202
CN,2605,RPLL,ZSPD,CN-2605-MAGOG-ZSPD-01,MAGOG-ZSPD-01,299
CN,2605,RPLL,ZSQZ,CN-2605-MAGOG-ZSQZ-01,MAGOG-ZSQZ-01,301
CN,2605,RPLL,ZSSS,CN-2605-MAGOG-ZSSS-01,MAGOG-ZSSS-01,303
CN,2605,RPLL,ZSWZ,CN-2605-MAGOG-ZSWZ-01,MAGOG-ZSWZ-01,305
CN,2605,RPLL,ZUCK,CN-2605-BEKOL-ZUCK-01,BEKOL-ZUCK-01,83
CN,2605,RPLL,ZUTF,CN-2605-BEKOL-ZUTF-01,BEKOL-ZUTF-01,85
CN,2605,RPLL,ZUUU,CN-2605-BEKOL-ZUUU-01,BEKOL-ZUUU-01,86
CN,2605,RPLP,ZSAM,CN-2605-MAGOG-ZSAM-01,MAGOG-ZSAM-01,293
CN,2605,RPMD,ZGSZ,CN-2605-LANDA-ZGSZ-01,LANDA-ZGSZ-01,215
CN,2605,RPMD,ZJHK,CN-2605-SIKOU-ZJHK-01,SIKOU-ZJHK-01,481
CN,2605,RPMM,ZBAA,CN-2605-AGAVO-ZBAA-01,AGAVO-ZBAA-01,1
CN,2605,RPMM,ZBAA,CN-2605-BEKOL-ZBAA-01,BEKOL-ZBAA-01,57
CN,2605,RPMM,ZBAD,CN-2605-BEKOL-ZBAD-01,BEKOL-ZBAD-01,58
CN,2605,RPMM,ZBTJ,CN-2605-BEKOL-ZBTJ-01,BEKOL-ZBTJ-01,61
CN,2605,RPMM,ZGGG,CN-2605-TAMOT-ZGGG-01,TAMOT-ZGGG-01,500
CN,2605,RPMM,ZGHA,CN-2605-BEKOL-ZGHA-01,BEKOL-ZGHA-01,63
CN,2605,RPMM,ZGNN,CN-2605-SIKOU-ZGNN-01,SIKOU-ZGNN-01,480
CN,2605,RPMM,ZGOW,CN-2605-MAGOG-ZGOW-01,MAGOG-ZGOW-01,292
CN,2605,RPMM,ZGSZ,CN-2605-LANDA-ZGSZ-01,LANDA-ZGSZ-01,215
CN,2605,RPMM,ZHCC,CN-2605-BEKOL-ZHCC-01,BEKOL-ZHCC-01,66
CN,2605,RPMM,ZHEC,CN-2605-BEKOL-ZHEC-01,BEKOL-ZHEC-01,67
CN,2605,RPMM,ZHHH,CN-2605-BEKOL-ZHHH-01,BEKOL-ZHHH-01,68
CN,2605,RPMM,ZJHK,CN-2605-SIKOU-ZJHK-01,SIKOU-ZJHK-01,481
CN,2605,RPMM,ZJSY,CN-2605-SIKOU-ZJSY-01,SIKOU-ZJSY-01,482
CN,2605,RPMM,ZLXY,CN-2605-BEKOL-ZLXY-02,BEKOL-ZLXY-02,70
CN,2605,RPMM,ZPPP,CN-2605-SIKOU-ZPPP-01,SIKOU-ZPPP-01,483
CN,2605,RPMM,ZSAM,CN-2605-MAGOG-ZSAM-01,MAGOG-ZSAM-01,293
CN,2605,RPMM,ZSCN,CN-2605-BEKOL-ZSCN-01,BEKOL-ZSCN-01,71
CN,2605,RPMM,ZSFZ,CN-2605-MAGOG-ZSFZ-01,MAGOG-ZSFZ-01,294
CN,2605,RPMM,ZSHC,CN-2605-MAGOG-ZSHC-01,MAGOG-ZSHC-01,295
CN,2605,RPMM,ZSNJ,CN-2605-MAGOG-ZSNJ-01,MAGOG-ZSNJ-01,297
CN,2605,RPMM,ZSNT,CN-2605-MAGOG-ZSNT-01,MAGOG-ZSNT-01,298
CN,2605,RPMM,ZSPD,CN-2605-LAMEN-ZSPD-01,LAMEN-ZSPD-01,202
CN,2605,RPMM,ZSPD,CN-2605-MAGOG-ZSPD-01,MAGOG-ZSPD-01,299
CN,2605,RPMM,ZSQZ,CN-2605-MAGOG-ZSQZ-01,MAGOG-ZSQZ-01,301
CN,2605,RPMM,ZSSS,CN-2605-MAGOG-ZSSS-01,MAGOG-ZSSS-01,303
CN,2605,RPMM,ZSWZ,CN-2605-MAGOG-ZSWZ-01,MAGOG-ZSWZ-01,305
CN,2605,RPMM,ZUCK,CN-2605-BEKOL-ZUCK-01,BEKOL-ZUCK-01,83
CN,2605,RPMM,ZUTF,CN-2605-BEKOL-ZUTF-01,BEKOL-ZUTF-01,85
CN,2605,RPMM,ZUUU,CN-2605-BEKOL-ZUUU-01,BEKOL-ZUUU-01,86
CN,2605,RPVE,ZGGG,CN-2605-TAMOT-ZGGG-01,TAMOT-ZGGG-01,500
CN,2605,RPVE,ZGHA,CN-2605-BEKOL-ZGHA-01,BEKOL-ZGHA-01,63
CN,2605,RPVE,ZGSZ,CN-2605-LANDA-ZGSZ-01,LANDA-ZGSZ-01,215
CN,2605,RPVE,ZHCC,CN-2605-BEKOL-ZHCC-01,BEKOL-ZHCC-01,66
CN,2605,RPVE,ZHHH,CN-2605-BEKOL-ZHHH-01,BEKOL-ZHHH-01,68
CN,2605,RPVE,ZLXY,CN-2605-BEKOL-ZLXY-02,BEKOL-ZLXY-02,70
CN,2605,RPVE,ZSCN,CN-2605-BEKOL-ZSCN-01,BEKOL-ZSCN-01,71
CN,2605,RPVE,ZSFZ,CN-2605-MAGOG-ZSFZ-01,MAGOG-ZSFZ-01,294
CN,2605,RPVE,ZSHC,CN-2605-MAGOG-ZSHC-01,MAGOG-ZSHC-01,295
CN,2605,RPVE,ZSNB,CN-2605-MAGOG-ZSNB-01,MAGOG-ZSNB-01,296
CN,2605,RPVE,ZSNJ,CN-2605-MAGOG-ZSNJ-01,MAGOG-ZSNJ-01,297
CN,2605,RPVE,ZSPD,CN-2605-MAGOG-ZSPD-01,MAGOG-ZSPD-01,299
CN,2605,RPVE,ZUGY,CN-2605-BEKOL-ZUGY-01,BEKOL-ZUGY-01,84
CN,2605,RPVK,ZBAA,CN-2605-BEKOL-ZBAA-01,BEKOL-ZBAA-01,57
CN,2605,RPVK,ZBAD,CN-2605-BEKOL-ZBAD-01,BEKOL-ZBAD-01,58
CN,2605,RPVK,ZBTJ,CN-2605-BEKOL-ZBTJ-01,BEKOL-ZBTJ-01,61
CN,2605,RPVK,ZGGG,CN-2605-TAMOT-ZGGG-01,TAMOT-ZGGG-01,500
CN,2605,RPVK,ZGHA,CN-2605-BEKOL-ZGHA-01,BEKOL-ZGHA-01,63
CN,2605,RPVK,ZGOW,CN-2605-MAGOG-ZGOW-01,MAGOG-ZGOW-01,292
CN,2605,RPVK,ZGSZ,CN-2605-LANDA-ZGSZ-01,LANDA-ZGSZ-01,215
CN,2605,RPVK,ZGSZ,CN-2605-BEKOL-ZGSZ-01,BEKOL-ZGSZ-01,65
CN,2605,RPVK,ZHCC,CN-2605-BEKOL-ZHCC-01,BEKOL-ZHCC-01,66
CN,2605,RPVK,ZHHH,CN-2605-BEKOL-ZHHH-01,BEKOL-ZHHH-01,68
CN,2605,RPVK,ZLXY,CN-2605-BEKOL-ZLXY-02,BEKOL-ZLXY-02,70
CN,2605,RPVK,ZPPP,CN-2605-SIKOU-ZPPP-01,SIKOU-ZPPP-01,483
CN,2605,RPVK,ZSAM,CN-2605-MAGOG-ZSAM-01,MAGOG-ZSAM-01,293
CN,2605,RPVK,ZSCN,CN-2605-BEKOL-ZSCN-01,BEKOL-ZSCN-01,71
CN,2605,RPVK,ZSFZ,CN-2605-MAGOG-ZSFZ-01,MAGOG-ZSFZ-01,294
CN,2605,RPVK,ZSHC,CN-2605-MAGOG-ZSHC-01,MAGOG-ZSHC-01,295
CN,2605,RPVK,ZSNB,CN-2605-MAGOG-ZSNB-01,MAGOG-ZSNB-01,296
CN,2605,RPVK,ZSNJ,CN-2605-MAGOG-ZSNJ-01,MAGOG-ZSNJ-01,297
CN,2605,RPVK,ZSNT,CN-2605-MAGOG-ZSNT-01,MAGOG-ZSNT-01,298
CN,2605,RPVK,ZSPD,CN-2605-MAGOG-ZSPD-01,MAGOG-ZSPD-01,299
CN,2605,RPVK,ZSSS,CN-2605-MAGOG-ZSSS-01,MAGOG-ZSSS-01,303
CN,2605,RPVK,ZSWZ,CN-2605-MAGOG-ZSWZ-01,MAGOG-ZSWZ-01,305
CN,2605,RPVK,ZUCK,CN-2605-BEKOL-ZUCK-01,BEKOL-ZUCK-01,83
CN,2605,RPVK,ZUGY,CN-2605-BEKOL-ZUGY-01,BEKOL-ZUGY-01,84
CN,2605,RPVK,ZUTF,CN-2605-BEKOL-ZUTF-01,BEKOL-ZUTF-01,85
CN,2605,RPVK,ZUUU,CN-2605-BEKOL-ZUUU-01,BEKOL-ZUUU-01,86
CN,2605,RPVM,ZBAA,CN-2605-BEKOL-ZBAA-01,BEKOL-ZBAA-01,57
CN,2605,RPVM,ZGGG,CN-2605-TAMOT-ZGGG-01,TAMOT-ZGGG-01,500
CN,2605,RPVM,ZGHA,CN-2605-BEKOL-ZGHA-01,BEKOL-ZGHA-01,63
CN,2605,RPVM,ZGOW,CN-2605-MAGOG-ZGOW-01,MAGOG-ZGOW-01,292
CN,2605,RPVM,ZGSZ,CN-2605-LANDA-ZGSZ-01,LANDA-ZGSZ-01,215
CN,2605,RPVM,ZHHH,CN-2605-BEKOL-ZHHH-01,BEKOL-ZHHH-01,68
CN,2605,RPVM,ZLXY,CN-2605-BEKOL-ZLXY-02,BEKOL-ZLXY-02,70
CN,2605,RPVM,ZPPP,CN-2605-SIKOU-ZPPP-01,SIKOU-ZPPP-01,483
CN,2605,RPVM,ZSAM,CN-2605-MAGOG-ZSAM-01,MAGOG-ZSAM-01,293
CN,2605,RPVM,ZSCN,CN-2605-BEKOL-ZSCN-01,BEKOL-ZSCN-01,71
CN,2605,RPVM,ZSFZ,CN-2605-MAGOG-ZSFZ-01,MAGOG-ZSFZ-01,294
CN,2605,RPVM,ZSHC,CN-2605-MAGOG-ZSHC-01,MAGOG-ZSHC-01,295
CN,2605,RPVM,ZSNB,CN-2605-MAGOG-ZSNB-01,MAGOG-ZSNB-01,296
CN,2605,RPVM,ZSNJ,CN-2605-MAGOG-ZSNJ-01,MAGOG-ZSNJ-01,297
CN,2605,RPVM,ZSPD,CN-2605-MAGOG-ZSPD-01,MAGOG-ZSPD-01,299
CN,2605,RPVM,ZSSS,CN-2605-MAGOG-ZSSS-01,MAGOG-ZSSS-01,303
CN,2605,RPVM,ZUCK,CN-2605-BEKOL-ZUCK-01,BEKOL-ZUCK-01,83
CN,2605,RPVM,ZUGY,CN-2605-BEKOL-ZUGY-01,BEKOL-ZUGY-01,84
CN,2605,RPVM,ZUUU,CN-2605-BEKOL-ZUUU-01,BEKOL-ZUUU-01,86
CN,2605,RPVP,ZBTJ,CN-2605-BEKOL-ZBTJ-01,BEKOL-ZBTJ-01,61
CN,2605,RPVP,ZGSZ,CN-2605-BEKOL-ZGSZ-01,BEKOL-ZGSZ-01,65
CN,2605,UAAA,ZBAA,CN-2605-INTIK-ZBAA-01,INTIK-ZBAA-01,128
CN,2605,UAAA,ZBAA,CN-2605-RULAD-ZBAA-01,RULAD-ZBAA-01,392
CN,2605,UAAA,ZBAA,CN-2605-SARIN-ZBAA-01,SARIN-ZBAA-01,440
CN,2605,UAAA,ZBAD,CN-2605-RULAD-ZBAD-01,RULAD-ZBAD-01,393
CN,2605,UAAA,ZBTJ,CN-2605-RULAD-ZBTJ-01,RULAD-ZBTJ-01,394
CN,2605,UAAA,ZGGG,CN-2605-RULAD-ZGGG-01,RULAD-ZGGG-01,395
CN,2605,UAAA,ZGSZ,CN-2605-RULAD-ZGSZ-01,RULAD-ZGSZ-01,396
CN,2605,UAAA,ZHCC,CN-2605-RULAD-ZHCC-01,RULAD-ZHCC-01,397
CN,2605,UAAA,ZJHK,CN-2605-RULAD-ZJHK-01,RULAD-ZJHK-01,398
CN,2605,UAAA,ZJHK,CN-2605-RULAD-ZJHK-02,RULAD-ZJHK-02,399
CN,2605,UAAA,ZJSY,CN-2605-RULAD-ZJSY-01,RULAD-ZJSY-01,400
CN,2605,UAAA,ZJSY,CN-2605-RULAD-ZJSY-02,RULAD-ZJSY-02,401
CN,2605,UAAA,ZLLL,CN-2605-RULAD-ZLLL-01,RULAD-ZLLL-01,402
CN,2605,UAAA,ZLXY,CN-2605-RULAD-ZLXY-01,RULAD-ZLXY-01,403
CN,2605,UAAA,ZLXY,CN-2605-RULAD-ZLXY-02,RULAD-ZLXY-02,404
CN,2605,UAAA,ZSNJ,CN-2605-SARIN-ZSNJ-01,SARIN-ZSNJ-01,463
CN,2605,UAAA,ZSPD,CN-2605-RULAD-ZSPD-01,RULAD-ZSPD-01,405
CN,2605,UAAA,ZSYT,CN-2605-RULAD-ZSYT-01,RULAD-ZSYT-01,406
CN,2605,UAAA,ZUCK,CN-2605-RULAD-ZUCK-01,RULAD-ZUCK-01,407
CN,2605,UAAA,ZUTF,CN-2605-RULAD-ZUTF-01,RULAD-ZUTF-01,408
CN,2605,UAAA,ZUUU,CN-2605-RULAD-ZUUU-01,RULAD-ZUUU-01,409
CN,2605,UAAA,ZWWW,CN-2605-RULAD-ZWWW-02,RULAD-ZWWW-02,411
CN,2605,UACC,ZBAA,CN-2605-INTIK-ZBAA-01,INTIK-ZBAA-01,128
CN,2605,UACC,ZBAA,CN-2605-SARIN-ZBAA-01,SARIN-ZBAA-01,440
CN,2605,UACC,ZBTJ,CN-2605-INTIK-ZBTJ-01,INTIK-ZBTJ-01,134
CN,2605,UACC,ZBTJ,CN-2605-SARIN-ZBTJ-01,SARIN-ZBTJ-01,443
CN,2605,UACC,ZGGG,CN-2605-SARIN-ZGGG-01,SARIN-ZGGG-01,444
CN,2605,UACC,ZJSY,CN-2605-SARIN-ZJSY-01,SARIN-ZJSY-01,450
CN,2605,UACC,ZJSY,CN-2605-SARIN-ZJSY-02,SARIN-ZJSY-02,451
CN,2605,UACC,ZLXY,CN-2605-SARIN-ZLXY-01,SARIN-ZLXY-01,455
CN,2605,UACC,ZLXY,CN-2605-SARIN-ZLXY-02,SARIN-ZLXY-02,456
CN,2605,UACC,ZSPD,CN-2605-NIXAL-ZSPD-01,NIXAL-ZSPD-01,336
CN,2605,UACC,ZSPD,CN-2605-SARIN-ZSPD-02,SARIN-ZSPD-02,465
CN,2605,UACC,ZSSS,CN-2605-NIXAL-ZSSS-01,NIXAL-ZSSS-01,337
CN,2605,UACC,ZUUU,CN-2605-SARIN-ZUUU-01,SARIN-ZUUU-01,474
CN,2605,UACC,ZWWW,CN-2605-SARIN-ZWWW-01,SARIN-ZWWW-01,476
CN,2605,UAFF,ZBAA,CN-2605-KAMUD-ZBAA-01,KAMUD-ZBAA-01,140
CN,2605,UAFF,ZBAA,CN-2605-RULAD-ZBAA-01,RULAD-ZBAA-01,392
CN,2605,UAFF,ZBAA,CN-2605-SARIN-ZBAA-01,SARIN-ZBAA-01,440
CN,2605,UAFF,ZBAD,CN-2605-RULAD-ZBAD-01,RULAD-ZBAD-01,393
CN,2605,UAFF,ZGGG,CN-2605-RULAD-ZGGG-01,RULAD-ZGGG-01,395
CN,2605,UAFF,ZLXY,CN-2605-KAMUD-ZLXY-01,KAMUD-ZLXY-01,147
CN,2605,UAFF,ZLXY,CN-2605-KAMUD-ZLXY-02,KAMUD-ZLXY-02,148
CN,2605,UAFF,ZLXY,CN-2605-KAMUD-ZLXY-03,KAMUD-ZLXY-03,149
CN,2605,UAFF,ZSPD,CN-2605-KAMUD-ZSPD-01,KAMUD-ZSPD-01,153
