route_id,leg_sequence,from_fix,airway,to_fix,region_code,aip_cycle
CN-2605-KAMUD-ZBAD-02,7,ZWX,W219,YHD,CN,2605
CN-2605-KAMUD-ZBAD-02,8,YHD,W217,VIKON,CN,2605
CN-2605-KAMUD-ZBAD-02,9,VIKON,W72,OMGEL,CN,2605
CN-2605-KAMUD-ZBAD-02,10,OMGEL,W64,ELAPU,CN,2605
CN-2605-KAMUD-ZBTJ-01,1,KAMUD,A468,XKC,CN,2605
CN-2605-KAMUD-ZBTJ-01,2,XKC,B215,FKG,CN,2605
CN-2605-KAMUD-ZBTJ-01,3,FKG,W188,LIKMI,CN,2605
CN-2605-KAMUD-ZBTJ-01,4,LIKMI,W270,DKO,CN,2605
CN-2605-KAMUD-ZBTJ-01,5,DKO,W69,GUVBA,CN,2605
CN-2605-KAMUD-ZGGG-01,1,KAMUD,A468,XKC,CN,2605
CN-2605-KAMUD-ZGGG-01,2,XKC,B215,FKG,CN,2605
CN-2605-KAMUD-ZGGG-01,3,FKG,W192,ESDEX,CN,2605
CN-2605-KAMUD-ZGGG-01,4,ESDEX,W191,DNC,CN,2605
CN-2605-KAMUD-ZGGG-01,5,DNC,W565,BIGUX,CN,2605
CN-2605-KAMUD-ZGGG-01,6,BIGUX,B330,KWE,CN,2605
CN-2605-KAMUD-ZGGG-01,7,KWE,W181,DUDIT,CN,2605
CN-2605-KAMUD-ZGGG-01,8,DUDIT,A599,GYA,CN,2605
CN-2605-KAMUD-ZGGG-02,1,KAMUD,W186,SADAN,CN,2605
CN-2605-KAMUD-ZGGG-02,2,SADAN,W187,TUSLI,CN,2605
CN-2605-KAMUD-ZGGG-02,3,TUSLI,W112,VIKUP,CN,2605
CN-2605-KAMUD-ZGGG-02,4,VIKUP,W191,DNC,CN,2605
CN-2605-KAMUD-ZGGG-02,5,DNC,W565,BIGUX,CN,2605
CN-2605-KAMUD-ZGGG-02,6,BIGUX,B330,KWE,CN,2605
CN-2605-KAMUD-ZGGG-02,7,KWE,W181,DUDIT,CN,2605
CN-2605-KAMUD-ZGGG-02,8,DUDIT,A599,GYA,CN,2605
CN-2605-KAMUD-ZLIC-01,1,KAMUD,A468,XKC,CN,2605
CN-2605-KAMUD-ZLIC-01,2,XKC,B215,FKG,CN,2605
CN-2605-KAMUD-ZLIC-01,3,FKG,W188,LIKMI,CN,2605
CN-2605-KAMUD-ZLIC-01,4,LIKMI,W270,NOLOM,CN,2605
CN-2605-KAMUD-ZLIC-01,5,NOLOM,B330,ELRUB,CN,2605
CN-2605-KAMUD-ZLIC-01,6,ELRUB,W199,YHD,CN,2605
CN-2605-KAMUD-ZLXY-01,1,KAMUD,W186,SADAN,CN,2605
CN-2605-KAMUD-ZLXY-01,2,SADAN,W187,TUSLI,CN,2605
CN-2605-KAMUD-ZLXY-01,3,TUSLI,W112,VIKUP,CN,2605
CN-2605-KAMUD-ZLXY-01,4,VIKUP,W191,DNC,CN,2605
CN-2605-KAMUD-ZLXY-01,5,DNC,W565,BIGUX,CN,2605
CN-2605-KAMUD-ZLXY-01,6,BIGUX,W214,HO,CN,2605
CN-2605-KAMUD-ZLXY-02,1,KAMUD,A468,XKC,CN,2605
CN-2605-KAMUD-ZLXY-02,2,XKC,B215,FKG,CN,2605
CN-2605-KAMUD-ZLXY-02,3,FKG,W192,ESDEX,CN,2605
CN-2605-KAMUD-ZLXY-02,4,ESDEX,W191,DNC,CN,2605
CN-2605-KAMUD-ZLXY-02,5,DNC,W565,BIGUX,CN,2605
CN-2605-KAMUD-ZLXY-02,6,BIGUX,W214,HO,CN,2605
CN-2605-KAMUD-ZLXY-03,1,KAMUD,A468,XKC,CN,2605
CN-2605-KAMUD-ZLXY-03,2,XKC,B215,FKG,CN,2605
CN-2605-KAMUD-ZLXY-03,3,FKG,W188,LIKMI,CN,2605
CN-2605-KAMUD-ZLXY-03,4,LIKMI,W270,NOLOM,CN,2605
CN-2605-KAMUD-ZLXY-03,5,NOLOM,B330,BIGUX,CN,2605
CN-2605-KAMUD-ZLXY-03,6,BIGUX,W214,HO,CN,2605
CN-2605-KAMUD-ZSAM-01,1,KAMUD,A468,XKC,CN,2605
CN-2605-KAMUD-ZSAM-01,2,XKC,B215,FKG,CN,2605
CN-2605-KAMUD-ZSAM-01,3,FKG,W188,LIKMI,CN,2605
CN-2605-KAMUD-ZSAM-01,4,LIKMI,W270,DKO,CN,2605
CN-2605-KAMUD-ZSAM-01,5,DKO,W69,HUR,CN,2605
CN-2605-KAMUD-ZSAM-01,6,HUR,B339,SOTMU,CN,2605
CN-2605-KAMUD-ZSAM-01,7,SOTMU,W98,ELKUR,CN,2605
CN-2605-KAMUD-ZSAM-01,8,ELKUR,W40,YQG,CN,2605
CN-2605-KAMUD-ZSAM-01,9,YQG,W142,DALIM,CN,2605
CN-2605-KAMUD-ZSAM-01,10,DALIM,A593,DPX,CN,2605
CN-2605-KAMUD-ZSAM-01,11,DPX,A470,ENVEN,CN,2605
CN-2605-KAMUD-ZSHC-01,1,KAMUD,A468,XKC,CN,2605
CN-2605-KAMUD-ZSHC-01,2,XKC,B215,FKG,CN,2605
CN-2605-KAMUD-ZSHC-01,3,FKG,W188,LIKMI,CN,2605
CN-2605-KAMUD-ZSHC-01,4,LIKMI,W270,DKO,CN,2605
CN-2605-KAMUD-ZSHC-01,5,DKO,W64,NUTLO,CN,2605
CN-2605-KAMUD-ZSHC-01,6,NUTLO,B208,CGO,CN,2605
CN-2605-KAMUD-ZSHC-01,7,CGO,W129,KAMDA,CN,2605
CN-2605-KAMUD-ZSHC-01,8,KAMDA,W128,FYG,CN,2605
CN-2605-KAMUD-ZSHC-01,9,FYG,B208,HFE,CN,2605
CN-2605-KAMUD-ZSHC-01,10,HFE,R343,UPLEL,CN,2605
CN-2605-KAMUD-ZSHC-01,11,UPLEL,W95,SAPIN,CN,2605
CN-2605-KAMUD-ZSHC-01,12,SAPIN,A470,IGRAT,CN,2605
CN-2605-KAMUD-ZSNJ-01,1,KAMUD,A468,XKC,CN,2605
CN-2605-KAMUD-ZSNJ-01,2,XKC,B215,FKG,CN,2605
CN-2605-KAMUD-ZSNJ-01,3,FKG,W192,ESDEX,CN,2605
CN-2605-KAMUD-ZSNJ-01,4,ESDEX,W191,DNC,CN,2605
CN-2605-KAMUD-ZSNJ-01,5,DNC,W565,BIGUX,CN,2605
CN-2605-KAMUD-ZSNJ-01,6,BIGUX,B330,VIMAM,CN,2605
CN-2605-KAMUD-ZSNJ-01,7,VIMAM,W235,UBRAB,CN,2605
CN-2605-KAMUD-ZSNJ-01,8,UBRAB,B213,WHA,CN,2605
CN-2605-KAMUD-ZSNJ-01,9,WHA,R343,HFE,CN,2605
CN-2605-KAMUD-ZSNJ-01,10,HFE,W51,LEGIV,CN,2605
CN-2605-KAMUD-ZSNJ-01,11,LEGIV,W164,OREVO,CN,2605
CN-2605-KAMUD-ZSPD-01,1,KAMUD,A468,XKC,CN,2605
CN-2605-KAMUD-ZSPD-01,2,XKC,B215,FKG,CN,2605
CN-2605-KAMUD-ZSPD-01,3,FKG,W188,LIKMI,CN,2605
CN-2605-KAMUD-ZSPD-01,4,LIKMI,W270,DKO,CN,2605
CN-2605-KAMUD-ZSPD-01,5,DKO,W69,HUR,CN,2605
CN-2605-KAMUD-ZSPD-01,6,HUR,B339,SOTMU,CN,2605
CN-2605-KAMUD-ZSPD-01,7,SOTMU,W98,ELKUR,CN,2605
CN-2605-KAMUD-ZSPD-01,8,ELKUR,W40,YQG,CN,2605
CN-2605-KAMUD-ZSPD-01,9,YQG,W142,DALIM,CN,2605
CN-2605-KAMUD-ZSPD-01,10,DALIM,A593,DPX,CN,2605
CN-2605-KAMUD-ZSPD-01,11,DPX,A470,DALNU,CN,2605
CN-2605-KAMUD-ZSPD-01,12,DALNU,W166,ZJ,CN,2605
CN-2605-KAMUD-ZSPD-01,13,ZJ,W167,SASAN,CN,2605
CN-2605-KAMUD-ZSPD-01,14,SASAN,R343,EKIMU,CN,2605
CN-2605-KAMUD-ZUCK-01,1,KAMUD,W186,SADAN,CN,2605
CN-2605-KAMUD-ZUCK-01,2,SADAN,W187,TUSLI,CN,2605
CN-2605-KAMUD-ZUCK-01,3,TUSLI,W112,VIKUP,CN,2605
CN-2605-KAMUD-ZUCK-01,4,VIKUP,W191,DNC,CN,2605
CN-2605-KAMUD-ZUCK-01,5,DNC,W565,BIGUX,CN,2605
CN-2605-KAMUD-ZUCK-01,6,BIGUX,B330,OVRAL,CN,2605
CN-2605-KAMUD-ZUCK-01,7,OVRAL,W242,VIPAG,CN,2605
CN-2605-KAMUD-ZUCK-01,8,VIPAG,W666,VINEX,CN,2605
CN-2605-KAMUD-ZUTF-01,1,KAMUD,W186,SADAN,CN,2605
CN-2605-KAMUD-ZUTF-01,2,SADAN,W187,TUSLI,CN,2605
CN-2605-KAMUD-ZUTF-01,3,TUSLI,W112,VIKUP,CN,2605
CN-2605-KAMUD-ZUTF-01,4,VIKUP,W191,DNC,CN,2605
CN-2605-KAMUD-ZUTF-01,5,DNC,W565,BIGUX,CN,2605
CN-2605-KAMUD-ZUTF-01,6,BIGUX,B330,MEXAD,CN,2605
CN-2605-KAMUD-ZUTF-02,1,KAMUD,A468,XKC,CN,2605
CN-2605-KAMUD-ZUTF-02,2,XKC,B215,FKG,CN,2605
CN-2605-KAMUD-ZUTF-02,3,FKG,W188,LIKMI,CN,2605
CN-2605-KAMUD-ZUTF-02,4,LIKMI,W270,NOLOM,CN,2605
CN-2605-KAMUD-ZUTF-02,5,NOLOM,B330,MEXAD,CN,2605
CN-2605-KAMUD-ZUTF-03,1,KAMUD,A468,XKC,CN,2605
CN-2605-KAMUD-ZUTF-03,2,XKC,B215,FKG,CN,2605
CN-2605-KAMUD-ZUTF-03,3,FKG,W192,ESDEX,CN,2605
CN-2605-KAMUD-ZUTF-03,4,ESDEX,W191,DNC,CN,2605
CN-2605-KAMUD-ZUTF-03,5,DNC,W565,BIGUX,CN,2605
CN-2605-KAMUD-ZUTF-03,6,BIGUX,B330,MEXAD,CN,2605
CN-2605-KAMUD-ZUUU-01,1,KAMUD,W186,SADAN,CN,2605
CN-2605-KAMUD-ZUUU-01,2,SADAN,W187,TUSLI,CN,2605
CN-2605-KAMUD-ZUUU-01,3,TUSLI,W112,VIKUP,CN,2605
CN-2605-KAMUD-ZUUU-01,4,VIKUP,W191,DNC,CN,2605
CN-2605-KAMUD-ZUUU-01,5,DNC,W565,BIGUX,CN,2605
CN-2605-KAMUD-ZUUU-01,6,BIGUX,B330,MEXAD,CN,2605
CN-2605-KAMUD-ZWSH-01,1,KAMUD,W186,KQS,CN,2605
CN-2605-KAMUD-ZWSH-01,2,KQS,W176,KHG,CN,2605
CN-2605-KAMUD-ZWWW-01,1,KAMUD,A468,XKC,CN,2605
CN-2605-KAMUD-ZWWW-01,2,XKC,B215,EPDAG,CN,2605
CN-2605-KATBO-MORIT,1,KATBO,R471,ADBAG,CN,2605
CN-2605-KATBO-MORIT,2,ADBAG,A599,SGM,CN,2605
CN-2605-KATBO-MORIT,3,SGM,W144,IGNAK,CN,2605
CN-2605-KATBO-MORIT,4,IGNAK,W179,OMBON,CN,2605
CN-2605-KATBO-MORIT,5,OMBON,W195,MORIT,CN,2605
CN-2605-KATBO-ZBDS-01,1,KATBO,R471,ADBAG,CN,2605
CN-2605-KATBO-ZBDS-01,2,ADBAG,A599,SGM,CN,2605
CN-2605-KATBO-ZBDS-01,3,SGM,W144,IGNAK,CN,2605
CN-2605-KATBO-ZBDS-01,4,IGNAK,W179,JTG,CN,2605
CN-2605-KATBO-ZBDS-01,5,JTG,W277,MIGIR,CN,2605
CN-2605-KATBO-ZBDS-01,6,MIGIR,W193,YLX,CN,2605
CN-2605-KATBO-ZGDY-01,1,KATBO,R471,ADBAG,CN,2605
CN-2605-KATBO-ZGDY-01,2,ADBAG,A599,SGM,CN,2605
CN-2605-KATBO-ZGDY-01,3,SGM,A581,HUY,CN,2605
CN-2605-KATBO-ZGDY-01,4,HUY,W140,DYG,CN,2605
CN-2605-KATBO-ZLIC-01,1,KATBO,R471,ADBAG,CN,2605
CN-2605-KATBO-ZLIC-01,2,ADBAG,A599,SGM,CN,2605
CN-2605-KATBO-ZLIC-01,3,SGM,W144,IGNAK,CN,2605
CN-2605-KATBO-ZLIC-01,4,IGNAK,W179,OMBON,CN,2605
CN-2605-KATBO-ZLIC-01,5,OMBON,W195,ATERO,CN,2605
CN-2605-KATBO-ZLIC-01,6,ATERO,W211,ZWX,CN,2605
CN-2605-KATBO-ZLIC-01,7,ZWX,W219,YHD,CN,2605
CN-2605-KATBO-ZLLL-01,1,KATBO,R471,ADBAG,CN,2605
CN-2605-KATBO-ZLLL-01,2,ADBAG,A599,SGM,CN,2605
CN-2605-KATBO-ZLLL-01,3,SGM,W144,IGNAK,CN,2605
CN-2605-KATBO-ZLLL-01,4,IGNAK,W179,OMBON,CN,2605
CN-2605-KATBO-ZLLL-01,5,OMBON,W195,ORUNA,CN,2605
CN-2605-KATBO-ZLXY-01,1,KATBO,R471,ADBAG,CN,2605
CN-2605-KATBO-ZLXY-01,2,ADBAG,A599,SGM,CN,2605
CN-2605-KATBO-ZLXY-01,3,SGM,W144,IGNAK,CN,2605
CN-2605-KATBO-ZLXY-01,4,IGNAK,W179,WFX,CN,2605
CN-2605-KATBO-ZLXY-01,5,WFX,W81,APIMI,CN,2605
CN-2605-KATBO-ZLXY-01,6,APIMI,W275,NSH,CN,2605
CN-2605-KATBO-ZPLJ-01,1,KATBO,R471,ADBAG,CN,2605
CN-2605-KATBO-ZPLJ-01,2,ADBAG,A599,GULOT,CN,2605
CN-2605-KATBO-ZPLJ-01,3,GULOT,W146,BUBSU,CN,2605
CN-2605-KATBO-ZPLJ-01,4,BUBSU,W162,DAL,CN,2605
CN-2605-KATBO-ZPPP-01,1,KATBO,R471,ADBAG,CN,2605
CN-2605-KATBO-ZPPP-01,2,ADBAG,A599,LXI,CN,2605
CN-2605-KATBO-ZUCK-01,1,KATBO,R471,ADBAG,CN,2605
CN-2605-KATBO-ZUCK-01,2,ADBAG,A599,SGM,CN,2605
CN-2605-KATBO-ZUCK-01,3,SGM,W144,ZAT,CN,2605
CN-2605-KATBO-ZUCK-01,4,ZAT,W145,IDSID,CN,2605
CN-2605-KATBO-ZUCK-01,5,IDSID,W30,URGUS,CN,2605
CN-2605-KATBO-ZUCK-01,6,URGUS,W91,EGARA,CN,2605
CN-2605-KATBO-ZUCK-01,7,EGARA,W3,ASIPO,CN,2605
CN-2605-KATBO-ZUCK-01,8,ASIPO,W678,SEGDA,CN,2605
CN-2605-KATBO-ZUGY-01,1,KATBO,R471,ADBAG,CN,2605
CN-2605-KATBO-ZUGY-01,2,ADBAG,A599,SGM,CN,2605
CN-2605-KATBO-ZUGY-01,3,SGM,A581,QNX,CN,2605
CN-2605-KATBO-ZUTF-01,1,KATBO,R471,ADBAG,CN,2605
CN-2605-KATBO-ZUTF-01,2,ADBAG,A599,SGM,CN,2605
CN-2605-KATBO-ZUTF-01,3,SGM,W144,IGNAK,CN,2605
CN-2605-KATBO-ZUUU-01,1,KATBO,R471,ADBAG,CN,2605
CN-2605-KATBO-ZUUU-01,2,ADBAG,A599,SGM,CN,2605
CN-2605-KATBO-ZUUU-01,3,SGM,W144,IGNAK,CN,2605
CN-2605-LAMEN-ZBAA-01,1,LAMEN,A593,DALIM,CN,2605
CN-2605-LAMEN-ZBAA-01,2,DALIM,W157,AVBOX,CN,2605
CN-2605-LAMEN-ZGDY-01,1,LAMEN,A593,PK,CN,2605
CN-2605-LAMEN-ZGDY-01,2,PK,R343,MADUK,CN,2605
CN-2605-LAMEN-ZGDY-01,3,MADUK,W51,LEGIV,CN,2605
CN-2605-LAMEN-ZGDY-01,4,LEGIV,W164,ADGOL,CN,2605
CN-2605-LAMEN-ZGDY-01,5,ADGOL,W50,XSH,CN,2605
CN-2605-LAMEN-ZGDY-01,6,XSH,W80,IDGAG,CN,2605
CN-2605-LAMEN-ZGDY-01,7,IDGAG,A581,LIN,CN,2605
CN-2605-LAMEN-ZGDY-01,8,LIN,W141,DYG,CN,2605
CN-2605-LAMEN-ZGGG-01,1,LAMEN,A593,PUD,CN,2605
CN-2605-LAMEN-ZGGG-01,2,PUD,A599,NXD,CN,2605
CN-2605-LAMEN-ZGGG-01,3,NXD,W131,AKDIM,CN,2605
CN-2605-LAMEN-ZGGG-01,4,AKDIM,A470,DUBGO,CN,2605
CN-2605-LAMEN-ZGGG-01,5,DUBGO,W134,ELNEX,CN,2605
CN-2605-LAMEN-ZGGG-01,6,ELNEX,A599,PLT,CN,2605
CN-2605-LAMEN-ZGGG-01,7,PLT,W19,OLPAB,CN,2605
CN-2605-LAMEN-ZGHA-01,1,LAMEN,A593,PK,CN,2605
CN-2605-LAMEN-ZGHA-01,2,PK,R343,MADUK,CN,2605
CN-2605-LAMEN-ZGHA-01,3,MADUK,W51,LEGIV,CN,2605
CN-2605-LAMEN-ZGHA-01,4,LEGIV,W164,ADGOL,CN,2605
CN-2605-LAMEN-ZGHA-01,5,ADGOL,W50,XSH,CN,2605
CN-2605-LAMEN-ZGHA-01,6,XSH,W80,UDUMI,CN,2605
CN-2605-LAMEN-ZGHA-01,7,UDUMI,W37,GUSIV,CN,2605
CN-2605-LAMEN-ZGKL-01,1,LAMEN,A593,PK,CN,2605
CN-2605-LAMEN-ZGKL-01,2,PK,R343,MADUK,CN,2605
CN-2605-LAMEN-ZGKL-01,3,MADUK,W51,LEGIV,CN,2605
CN-2605-LAMEN-ZGKL-01,4,LEGIV,W164,ADGOL,CN,2605
CN-2605-LAMEN-ZGKL-01,5,ADGOL,W50,XSH,CN,2605
CN-2605-LAMEN-ZGKL-01,6,XSH,W80,UDUMI,CN,2605
CN-2605-LAMEN-ZGKL-01,7,UDUMI,W37,OLMIB,CN,2605
CN-2605-LAMEN-ZGKL-01,8,OLMIB,W83,GOSMA,CN,2605
CN-2605-LAMEN-ZGKL-01,9,GOSMA,R343,ONEMI,CN,2605
CN-2605-LAMEN-ZGNN-01,1,LAMEN,A593,PK,CN,2605
CN-2605-LAMEN-ZGNN-01,2,PK,R343,MADUK,CN,2605
CN-2605-LAMEN-ZGNN-01,3,MADUK,W51,LEGIV,CN,2605
CN-2605-LAMEN-ZGNN-01,4,LEGIV,W164,ADGOL,CN,2605
CN-2605-LAMEN-ZGNN-01,5,ADGOL,W50,XSH,CN,2605
CN-2605-LAMEN-ZGNN-01,6,XSH,W80,UDUMI,CN,2605
CN-2605-LAMEN-ZGNN-01,7,UDUMI,W37,OLMIB,CN,2605
CN-2605-LAMEN-ZGNN-01,8,OLMIB,W83,GOSMA,CN,2605
CN-2605-LAMEN-ZGNN-01,9,GOSMA,R343,LBN,CN,2605
CN-2605-LAMEN-ZGOW-01,1,LAMEN,A593,PUD,CN,2605
CN-2605-LAMEN-ZGOW-01,2,PUD,A599,NXD,CN,2605
CN-2605-LAMEN-ZGOW-01,3,NXD,W131,AKDIM,CN,2605
CN-2605-LAMEN-ZGOW-01,4,AKDIM,A470,TEBON,CN,2605
CN-2605-LAMEN-ZGOW-01,5,TEBON,W155,VETIB,CN,2605
CN-2605-LAMEN-ZGSZ-01,1,LAMEN,A593,PUD,CN,2605
CN-2605-LAMEN-ZGSZ-01,2,PUD,A599,NXD,CN,2605
CN-2605-LAMEN-ZGSZ-01,3,NXD,W131,AKDIM,CN,2605
CN-2605-LAMEN-ZGSZ-01,4,AKDIM,A470,DUBGO,CN,2605
CN-2605-LAMEN-ZGSZ-01,5,DUBGO,W134,ELNEX,CN,2605
CN-2605-LAMEN-ZGSZ-01,6,ELNEX,A599,PLT,CN,2605
CN-2605-LAMEN-ZGSZ-01,7,PLT,W19,ATKAV,CN,2605
CN-2605-LAMEN-ZGSZ-01,8,ATKAV,W20,SALIV,CN,2605
CN-2605-LAMEN-ZGSZ-01,9,SALIV,R473,NOLON,CN,2605
CN-2605-LAMEN-ZGSZ-01,10,NOLON,W90,POU,CN,2605
CN-2605-LAMEN-ZGSZ-01,11,POU,W7,SAREX,CN,2605
CN-2605-LAMEN-ZGSZ-02,1,LAMEN,A593,DUMET,CN,2605
CN-2605-LAMEN-ZGSZ-02,2,DUMET,W114,LASAN,CN,2605
CN-2605-LAMEN-ZGSZ-02,3,LASAN,W13,BEGMO,CN,2605
CN-2605-LAMEN-ZGSZ-02,4,BEGMO,M503,LAPUG,CN,2605
CN-2605-LAMEN-ZGSZ-02,5,LAPUG,R200,GUBLO,CN,2605
CN-2605-LAMEN-ZHCC-01,1,LAMEN,A593,PK,CN,2605
CN-2605-LAMEN-ZHCC-01,2,PK,R343,HFE,CN,2605
CN-2605-LAMEN-ZHCC-01,3,HFE,B208,FYG,CN,2605
CN-2605-LAMEN-ZHCC-01,4,FYG,W596,UNTEL,CN,2605
CN-2605-LAMEN-ZHEC-01,1,LAMEN,A593,PK,CN,2605
CN-2605-LAMEN-ZHEC-01,2,PK,R343,MADUK,CN,2605
CN-2605-LAMEN-ZHEC-01,3,MADUK,W51,LEGIV,CN,2605
CN-2605-LAMEN-ZHEC-01,4,LEGIV,W164,ADGOL,CN,2605
CN-2605-LAMEN-ZHEC-01,5,ADGOL,W50,XSH,CN,2605
CN-2605-LAMEN-ZHHH-01,1,LAMEN,A593,PK,CN,2605
CN-2605-LAMEN-ZHHH-01,2,PK,R343,MADUK,CN,2605
CN-2605-LAMEN-ZHHH-01,3,MADUK,W51,LEGIV,CN,2605
CN-2605-LAMEN-ZHHH-01,4,LEGIV,W164,ADGOL,CN,2605
CN-2605-LAMEN-ZHHH-01,5,ADGOL,W50,XSH,CN,2605
CN-2605-LAMEN-ZHYC-01,1,LAMEN,A593,PK,CN,2605
CN-2605-LAMEN-ZHYC-01,2,PK,R343,MADUK,CN,2605
CN-2605-LAMEN-ZHYC-01,3,MADUK,W51,LEGIV,CN,2605
CN-2605-LAMEN-ZHYC-01,4,LEGIV,W164,ADGOL,CN,2605
CN-2605-LAMEN-ZHYC-01,5,ADGOL,W50,XSH,CN,2605
CN-2605-LAMEN-ZHYC-01,6,XSH,W80,UPGUR,CN,2605
CN-2605-LAMEN-ZHYC-01,7,UPGUR,W156,YIH,CN,2605
CN-2605-LAMEN-ZJHK-01,1,LAMEN,A593,PUD,CN,2605
CN-2605-LAMEN-ZJHK-01,2,PUD,A599,NXD,CN,2605
CN-2605-LAMEN-ZJHK-01,3,NXD,W131,AKDIM,CN,2605
CN-2605-LAMEN-ZJHK-01,4,AKDIM,A470,DUBGO,CN,2605
CN-2605-LAMEN-ZJHK-01,5,DUBGO,W134,ELNEX,CN,2605
CN-2605-LAMEN-ZJHK-01,6,ELNEX,A599,PLT,CN,2605
CN-2605-LAMEN-ZJHK-01,7,PLT,W19,NOMAR,CN,2605
CN-2605-LAMEN-ZJHK-01,8,NOMAR,W18,TAMOT,CN,2605
CN-2605-LAMEN-ZJHK-01,9,TAMOT,DCT,SIKOU,CN,2605
CN-2605-LAMEN-ZJHK-01,10,SIKOU,A202,ISBIG,CN,2605
CN-2605-LAMEN-ZJHK-01,11,ISBIG,W605,DOMGO,CN,2605
CN-2605-LAMEN-ZJSY-01,1,LAMEN,A593,PUD,CN,2605
CN-2605-LAMEN-ZJSY-01,2,PUD,A599,NXD,CN,2605
CN-2605-LAMEN-ZJSY-01,3,NXD,W131,AKDIM,CN,2605
CN-2605-LAMEN-ZJSY-01,4,AKDIM,A470,DUBGO,CN,2605
CN-2605-LAMEN-ZJSY-01,5,DUBGO,W134,ELNEX,CN,2605
CN-2605-LAMEN-ZJSY-01,6,ELNEX,A599,PLT,CN,2605
CN-2605-LAMEN-ZJSY-01,7,PLT,W19,NOMAR,CN,2605
CN-2605-LAMEN-ZJSY-01,8,NOMAR,W18,TAMOT,CN,2605
CN-2605-LAMEN-ZJSY-01,9,TAMOT,DCT,SIKOU,CN,2605
CN-2605-LAMEN-ZJSY-01,10,SIKOU,A202,SAMAS,CN,2605
CN-2605-LAMEN-ZJSY-01,11,SAMAS,G221,WL,CN,2605
CN-2605-LAMEN-ZJSY-02,1,LAMEN,A593,PUD,CN,2605
CN-2605-LAMEN-ZJSY-02,2,PUD,A599,NXD,CN,2605
CN-2605-LAMEN-ZJSY-02,3,NXD,W131,AKDIM,CN,2605
CN-2605-LAMEN-ZJSY-02,4,AKDIM,A470,DUBGO,CN,2605
CN-2605-LAMEN-ZJSY-02,5,DUBGO,W134,ELNEX,CN,2605
CN-2605-LAMEN-ZJSY-02,6,ELNEX,A599,PLT,CN,2605
CN-2605-LAMEN-ZJSY-02,7,PLT,W19,NOMAR,CN,2605
CN-2605-LAMEN-ZJSY-02,8,NOMAR,W18,NLG,CN,2605
CN-2605-LAMEN-ZJSY-02,9,NLG,W23,ZUH,CN,2605
CN-2605-LAMEN-ZJSY-02,10,ZUH,R200,BIGRO,CN,2605
CN-2605-LAMEN-ZJSY-02,11,BIGRO,G221,WL,CN,2605
CN-2605-LAMEN-ZPPP-01,1,LAMEN,A593,PK,CN,2605
CN-2605-LAMEN-ZPPP-01,2,PK,R343,MADUK,CN,2605
CN-2605-LAMEN-ZPPP-01,3,MADUK,W51,LEGIV,CN,2605
CN-2605-LAMEN-ZPPP-01,4,LEGIV,W164,ADGOL,CN,2605
CN-2605-LAMEN-ZPPP-01,5,ADGOL,W50,XSH,CN,2605
CN-2605-LAMEN-ZPPP-01,6,XSH,W80,IDGAG,CN,2605
CN-2605-LAMEN-ZPPP-01,7,IDGAG,A581,QNX,CN,2605
CN-2605-LAMEN-ZPPP-01,8,QNX,W136,XISLI,CN,2605
CN-2605-LAMEN-ZSAM-01,1,LAMEN,A593,DUMET,CN,2605
CN-2605-LAMEN-ZSAM-01,2,DUMET,W114,LASAN,CN,2605
CN-2605-LAMEN-ZSAM-01,3,LASAN,W13,BEGMO,CN,2605
CN-2605-LAMEN-ZSAM-01,4,BEGMO,W117,DST,CN,2605
CN-2605-LAMEN-ZSAM-01,5,DST,B221,LJG,CN,2605
CN-2605-LAMEN-ZSAM-01,6,LJG,A470,ENVEN,CN,2605
CN-2605-LAMEN-ZSAM-02,1,LAMEN,A593,DUMET,CN,2605
CN-2605-LAMEN-ZSAM-02,2,DUMET,W114,LASAN,CN,2605
CN-2605-LAMEN-ZSAM-02,3,LASAN,W13,BEGMO,CN,2605
CN-2605-LAMEN-ZSAM-02,4,BEGMO,M503,APAKA,CN,2605
CN-2605-LAMEN-ZSCN-01,1,LAMEN,A593,PK,CN,2605
CN-2605-LAMEN-ZSCN-01,2,PK,R343,MADUK,CN,2605
CN-2605-LAMEN-ZSCN-01,3,MADUK,W51,LEGIV,CN,2605
CN-2605-LAMEN-ZSCN-01,4,LEGIV,W164,ADGOL,CN,2605
CN-2605-LAMEN-ZSCN-01,5,ADGOL,W50,XSH,CN,2605
CN-2605-LAMEN-ZSCN-01,6,XSH,W105,PEXEK,CN,2605
CN-2605-LAMEN-ZSCN-02,1,LAMEN,A593,PK,CN,2605
CN-2605-LAMEN-ZSCN-02,2,PK,R343,MADUK,CN,2605
CN-2605-LAMEN-ZSCN-02,3,MADUK,W51,LEGIV,CN,2605
CN-2605-LAMEN-ZSCN-02,4,LEGIV,W164,ADGOL,CN,2605
CN-2605-LAMEN-ZSCN-02,5,ADGOL,W50,XSH,CN,2605
CN-2605-LAMEN-ZSCN-02,6,XSH,W105,NCH,CN,2605
CN-2605-LAMEN-ZSFZ-01,1,LAMEN,A593,DUMET,CN,2605
CN-2605-LAMEN-ZSFZ-01,2,DUMET,W114,LASAN,CN,2605
CN-2605-LAMEN-ZSFZ-01,3,LASAN,W13,BEGMO,CN,2605
CN-2605-LAMEN-ZSFZ-01,4,BEGMO,W117,DST,CN,2605
