region_code,aip_cycle,airport_code,airport_role,route_id,route_code,direction,opposite_key
CN,2605,UIII,arrival,CN-2605-ZGGG-INTIK-01,ZGGG-INTIK-01,departure,ZGGG
CN,2605,UIII,arrival,CN-2605-ZGGG-NIXAL-01,ZGGG-NIXAL-01,departure,ZGGG
CN,2605,UIII,arrival,CN-2605-ZGSZ-INTIK-01,ZGSZ-INTIK-01,departure,ZGSZ
CN,2605,UIII,arrival,CN-2605-ZJSY-MORIT-01,ZJSY-MORIT-01,departure,ZJSY
CN,2605,UIII,arrival,CN-2605-ZJSY-NIXAL-01,ZJSY-NIXAL-01,departure,ZJSY
CN,2605,UIII,arrival,CN-2605-ZLIC-MORIT-01,ZLIC-MORIT-01,departure,ZLIC
CN,2605,UIII,arrival,CN-2605-ZLXY-INTIK-01,ZLXY-INTIK-01,departure,ZLXY
CN,2605,UIII,arrival,CN-2605-ZLXY-MORIT-01,ZLXY-MORIT-01,departure,ZLXY
CN,2605,UIII,arrival,CN-2605-ZSNJ-INTIK-01,ZSNJ-INTIK-01,departure,ZSNJ
CN,2605,UIII,arrival,CN-2605-ZSPD-POLHO-01,ZSPD-POLHO-01,departure,ZSPD
CN,2605,UIII,arrival,CN-2605-ZUCK-MORIT-01,ZUCK-MORIT-01,departure,ZUCK
CN,2605,UIII,arrival,CN-2605-ZUUU-MORIT-01,ZUUU-MORIT-01,departure,ZUUU
CN,2605,UIII,arrival,CN-2605-ZWWW-MORIT-01,ZWWW-MORIT-01,departure,ZWWW
CN,2605,UIII,arrival,CN-2605-ZYCC-TELOK-01,ZYCC-TELOK-01,departure,ZYCC
CN,2605,UIII,arrival,CN-2605-ZYHB-TELOK-01,ZYHB-TELOK-01,departure,ZYHB
CN,2605,UIII,arrival,CN-2605-ZYTL-POLHO-01,ZYTL-POLHO-01,departure,ZYTL
CN,2605,UIII,arrival,CN-2605-ZYTX-TELOK-01,ZYTX-TELOK-01,departure,ZYTX
CN,2605,UIUU,departure,CN-2605-INTIK-ZBAA-01,INTIK-ZBAA-01,arrival,ZBAA
CN,2605,UIUU,departure,CN-2605-INTIK-ZBAD-01,INTIK-ZBAD-01,arrival,ZBAD
CN,2605,UIUU,departure,CN-2605-INTIK-ZBSJ-01,INTIK-ZBSJ-01,arrival,ZBSJ
CN,2605,UIUU,departure,CN-2605-INTIK-ZLXY-01,INTIK-ZLXY-01,arrival,ZLXY
CN,2605,UIUU,departure,CN-2605-MORIT-ZJSY-01,MORIT-ZJSY-01,arrival,ZJSY
CN,2605,UIUU,departure,CN-2605-NIXAL-ZHCC-01,NIXAL-ZHCC-01,arrival,ZHCC
CN,2605,UIUU,departure,CN-2605-NIXAL-ZSHC-01,NIXAL-ZSHC-01,arrival,ZSHC
CN,2605,UIUU,departure,CN-2605-POLHO-ZSPD-01,POLHO-ZSPD-01,arrival,ZSPD
CN,2605,UIUU,departure,CN-2605-POLHO-ZSQD-02,POLHO-ZSQD-02,arrival,ZSQD
CN,2605,UIUU,departure,CN-2605-TELOK-ZBLA-01,TELOK-ZBLA-01,arrival,ZBLA
CN,2605,UIUU,departure,CN-2605-TELOK-ZBMZ-01,TELOK-ZBMZ-01,arrival,ZBMZ
CN,2605,UIUU,arrival,CN-2605-ZBAA-INTIK-01,ZBAA-INTIK-01,departure,ZBAA
CN,2605,UIUU,arrival,CN-2605-ZBAD-INTIK-01,ZBAD-INTIK-01,departure,ZBAD
CN,2605,UIUU,arrival,CN-2605-ZBLA-TELOK-01,ZBLA-TELOK-01,departure,ZBLA
CN,2605,UIUU,arrival,CN-2605-ZBMZ-TELOK-01,ZBMZ-TELOK-01,departure,ZBMZ
CN,2605,UIUU,arrival,CN-2605-ZBSJ-INTIK-01,ZBSJ-INTIK-01,departure,ZBSJ
CN,2605,UIUU,arrival,CN-2605-ZHCC-NIXAL-01,ZHCC-NIXAL-01,departure,ZHCC
CN,2605,UIUU,arrival,CN-2605-ZJSY-MORIT-01,ZJSY-MORIT-01,departure,ZJSY
CN,2605,UIUU,arrival,CN-2605-ZSHC-NIXAL-01,ZSHC-NIXAL-01,departure,ZSHC
CN,2605,UIUU,arrival,CN-2605-ZSPD-POLHO-01,ZSPD-POLHO-01,departure,ZSPD
CN,2605,UIUU,arrival,CN-2605-ZYHB-TELOK-01,ZYHB-TELOK-01,departure,ZYHB
CN,2605,UKBB,departure,CN-2605-BUNTA-ZJSY-01,BUNTA-ZJSY-01,arrival,ZJSY
CN,2605,UKBB,departure,CN-2605-INTIK-ZBAA-01,INTIK-ZBAA-01,arrival,ZBAA
CN,2605,UKBB,departure,CN-2605-INTIK-ZBTJ-01,INTIK-ZBTJ-01,arrival,ZBTJ
CN,2605,UKBB,departure,CN-2605-NIXAL-ZSPD-01,NIXAL-ZSPD-01,arrival,ZSPD
CN,2605,UKBB,departure,CN-2605-SARIN-ZBAA-01,SARIN-ZBAA-01,arrival,ZBAA
CN,2605,UKBB,departure,CN-2605-SARIN-ZBTJ-01,SARIN-ZBTJ-01,arrival,ZBTJ
CN,2605,UKBB,departure,CN-2605-SARIN-ZLXY-01,SARIN-ZLXY-01,arrival,ZLXY
CN,2605,UKBB,departure,CN-2605-SARIN-ZLXY-02,SARIN-ZLXY-02,arrival,ZLXY
CN,2605,UKBB,departure,CN-2605-SARIN-ZWWW-01,SARIN-ZWWW-01,arrival,ZWWW
CN,2605,UKBB,arrival,CN-2605-ZBAA-INTIK-01,ZBAA-INTIK-01,departure,ZBAA
CN,2605,UKBB,arrival,CN-2605-ZBAA-SARIN-01,ZBAA-SARIN-01,departure,ZBAA
CN,2605,UKBB,arrival,CN-2605-ZBTJ-INTIK-01,ZBTJ-INTIK-01,departure,ZBTJ
CN,2605,UKBB,arrival,CN-2605-ZBTJ-SARIN-01,ZBTJ-SARIN-01,departure,ZBTJ
CN,2605,UKBB,arrival,CN-2605-ZJSY-BUNTA-01,ZJSY-BUNTA-01,departure,ZJSY
CN,2605,UKBB,arrival,CN-2605-ZLXY-SARIN-01,ZLXY-SARIN-01,departure,ZLXY
CN,2605,UKBB,arrival,CN-2605-ZLXY-SARIN-02,ZLXY-SARIN-02,departure,ZLXY
CN,2605,UKBB,arrival,CN-2605-ZSPD-NIXAL-01,ZSPD-NIXAL-01,departure,ZSPD
CN,2605,UKBB,arrival,CN-2605-ZWWW-SARIN-01,ZWWW-SARIN-01,departure,ZWWW
CN,2605,UKBU,departure,CN-2605-BUNTA-ZJSY-01,BUNTA-ZJSY-01,arrival,ZJSY
CN,2605,UKBU,departure,CN-2605-INTIK-ZBAA-01,INTIK-ZBAA-01,arrival,ZBAA
CN,2605,UKBU,departure,CN-2605-INTIK-ZBTJ-01,INTIK-ZBTJ-01,arrival,ZBTJ
CN,2605,UKBU,departure,CN-2605-NIXAL-ZSPD-01,NIXAL-ZSPD-01,arrival,ZSPD
CN,2605,UKBU,departure,CN-2605-SARIN-ZBAA-01,SARIN-ZBAA-01,arrival,ZBAA
CN,2605,UKBU,departure,CN-2605-SARIN-ZBTJ-01,SARIN-ZBTJ-01,arrival,ZBTJ
CN,2605,UKBU,departure,CN-2605-SARIN-ZLXY-01,SARIN-ZLXY-01,arrival,ZLXY
CN,2605,UKBU,departure,CN-2605-SARIN-ZLXY-02,SARIN-ZLXY-02,arrival,ZLXY
CN,2605,UKBU,departure,CN-2605-SARIN-ZWWW-01,SARIN-ZWWW-01,arrival,ZWWW
CN,2605,UKBU,arrival,CN-2605-ZBAA-INTIK-01,ZBAA-INTIK-01,departure,ZBAA
CN,2605,UKBU,arrival,CN-2605-ZBAA-SARIN-01,ZBAA-SARIN-01,departure,ZBAA
CN,2605,UKBU,arrival,CN-2605-ZBTJ-INTIK-01,ZBTJ-INTIK-01,departure,ZBTJ
CN,2605,UKBU,arrival,CN-2605-ZBTJ-SARIN-01,ZBTJ-SARIN-01,departure,ZBTJ
CN,2605,UKBU,arrival,CN-2605-ZJSY-BUNTA-01,ZJSY-BUNTA-01,departure,ZJSY
CN,2605,UKBU,arrival,CN-2605-ZLXY-SARIN-01,ZLXY-SARIN-01,departure,ZLXY
CN,2605,UKBU,arrival,CN-2605-ZLXY-SARIN-02,ZLXY-SARIN-02,departure,ZLXY
CN,2605,UKBU,arrival,CN-2605-ZSPD-NIXAL-01,ZSPD-NIXAL-01,departure,ZSPD
CN,2605,UKBU,arrival,CN-2605-ZWWW-SARIN-01,ZWWW-SARIN-01,departure,ZWWW
CN,2605,UKKK,departure,CN-2605-BUNTA-ZJSY-01,BUNTA-ZJSY-01,arrival,ZJSY
CN,2605,UKKK,departure,CN-2605-INTIK-ZBAA-01,INTIK-ZBAA-01,arrival,ZBAA
CN,2605,UKKK,departure,CN-2605-INTIK-ZBTJ-01,INTIK-ZBTJ-01,arrival,ZBTJ
CN,2605,UKKK,departure,CN-2605-NIXAL-ZSPD-01,NIXAL-ZSPD-01,arrival,ZSPD
CN,2605,UKKK,departure,CN-2605-SARIN-ZBAA-01,SARIN-ZBAA-01,arrival,ZBAA
CN,2605,UKKK,departure,CN-2605-SARIN-ZBTJ-01,SARIN-ZBTJ-01,arrival,ZBTJ
CN,2605,UKKK,departure,CN-2605-SARIN-ZLXY-01,SARIN-ZLXY-01,arrival,ZLXY
CN,2605,UKKK,departure,CN-2605-SARIN-ZLXY-02,SARIN-ZLXY-02,arrival,ZLXY
CN,2605,UKKK,departure,CN-2605-SARIN-ZWWW-01,SARIN-ZWWW-01,arrival,ZWWW
CN,2605,UKKK,arrival,CN-2605-ZBAA-INTIK-01,ZBAA-INTIK-01,departure,ZBAA
CN,2605,UKKK,arrival,CN-2605-ZBAA-SARIN-01,ZBAA-SARIN-01,departure,ZBAA
CN,2605,UKKK,arrival,CN-2605-ZBTJ-INTIK-01,ZBTJ-INTIK-01,departure,ZBTJ
CN,2605,UKKK,arrival,CN-2605-ZBTJ-SARIN-01,ZBTJ-SARIN-01,departure,ZBTJ
CN,2605,UKKK,arrival,CN-2605-ZJSY-BUNTA-01,ZJSY-BUNTA-01,departure,ZJSY
CN,2605,UKKK,arrival,CN-2605-ZLXY-SARIN-01,ZLXY-SARIN-01,departure,ZLXY
CN,2605,UKKK,arrival,CN-2605-ZLXY-SARIN-02,ZLXY-SARIN-02,departure,ZLXY
CN,2605,UKKK,arrival,CN-2605-ZSPD-NIXAL-01,ZSPD-NIXAL-01,departure,ZSPD
CN,2605,UKKK,arrival,CN-2605-ZWWW-SARIN-01,ZWWW-SARIN-01,departure,ZWWW
CN,2605,UKKM,departure,CN-2605-BUNTA-ZJSY-01,BUNTA-ZJSY-01,arrival,ZJSY
CN,2605,UKKM,departure,CN-2605-INTIK-ZBAA-01,INTIK-ZBAA-01,arrival,ZBAA
CN,2605,UKKM,departure,CN-2605-INTIK-ZBTJ-01,INTIK-ZBTJ-01,arrival,ZBTJ
CN,2605,UKKM,departure,CN-2605-NIXAL-ZSPD-01,NIXAL-ZSPD-01,arrival,ZSPD
CN,2605,UKKM,departure,CN-2605-SARIN-ZBAA-01,SARIN-ZBAA-01,arrival,ZBAA
CN,2605,UKKM,departure,CN-2605-SARIN-ZBTJ-01,SARIN-ZBTJ-01,arrival,ZBTJ
CN,2605,UKKM,departure,CN-2605-SARIN-ZLXY-01,SARIN-ZLXY-01,arrival,ZLXY
CN,2605,UKKM,departure,CN-2605-SARIN-ZLXY-02,SARIN-ZLXY-02,arrival,ZLXY
CN,2605,UKKM,departure,CN-2605-SARIN-ZWWW-01,SARIN-ZWWW-01,arrival,ZWWW
CN,2605,UKKM,arrival,CN-2605-ZBAA-INTIK-01,ZBAA-INTIK-01,departure,ZBAA
CN,2605,UKKM,arrival,CN-2605-ZBAA-SARIN-01,ZBAA-SARIN-01,departure,ZBAA
CN,2605,UKKM,arrival,CN-2605-ZBTJ-INTIK-01,ZBTJ-INTIK-01,departure,ZBTJ
CN,2605,UKKM,arrival,CN-2605-ZBTJ-SARIN-01,ZBTJ-SARIN-01,departure,ZBTJ
CN,2605,UKKM,arrival,CN-2605-ZJSY-BUNTA-01,ZJSY-BUNTA-01,departure,ZJSY
CN,2605,UKKM,arrival,CN-2605-ZLXY-SARIN-01,ZLXY-SARIN-01,departure,ZLXY
CN,2605,UKKM,arrival,CN-2605-ZLXY-SARIN-02,ZLXY-SARIN-02,departure,ZLXY
CN,2605,UKKM,arrival,CN-2605-ZSPD-NIXAL-01,ZSPD-NIXAL-01,departure,ZSPD
CN,2605,UKKM,arrival,CN-2605-ZWWW-SARIN-01,ZWWW-SARIN-01,departure,ZWWW
CN,2605,ULLI,departure,CN-2605-INTIK-ZBAA-01,INTIK-ZBAA-01,arrival,ZBAA
CN,2605,ULLI,departure,CN-2605-INTIK-ZBAD-01,INTIK-ZBAD-01,arrival,ZBAD
CN,2605,ULLI,departure,CN-2605-MORIT-ZJHK-01,MORIT-ZJHK-01,arrival,ZJHK
CN,2605,ULLI,departure,CN-2605-MORIT-ZJSY-01,MORIT-ZJSY-01,arrival,ZJSY
CN,2605,ULLI,departure,CN-2605-MORIT-ZLXY-01,MORIT-ZLXY-01,arrival,ZLXY
CN,2605,ULLI,departure,CN-2605-MORIT-ZPPP-01,MORIT-ZPPP-01,arrival,ZPPP
CN,2605,ULLI,departure,CN-2605-MORIT-ZUCK-01,MORIT-ZUCK-01,arrival,ZUCK
CN,2605,ULLI,departure,CN-2605-MORIT-ZUGY-01,MORIT-ZUGY-01,arrival,ZUGY
CN,2605,ULLI,departure,CN-2605-MORIT-ZUTF-01,MORIT-ZUTF-01,arrival,ZUTF
CN,2605,ULLI,departure,CN-2605-MORIT-ZUUU-01,MORIT-ZUUU-01,arrival,ZUUU
CN,2605,ULLI,departure,CN-2605-NIXAL-ZBHH-01,NIXAL-ZBHH-01,arrival,ZBHH
CN,2605,ULLI,departure,CN-2605-NIXAL-ZBSJ-01,NIXAL-ZBSJ-01,arrival,ZBSJ
CN,2605,ULLI,departure,CN-2605-NIXAL-ZGHA-01,NIXAL-ZGHA-01,arrival,ZGHA
CN,2605,ULLI,departure,CN-2605-NIXAL-ZGSZ-01,NIXAL-ZGSZ-01,arrival,ZGSZ
CN,2605,ULLI,departure,CN-2605-NIXAL-ZHCC-01,NIXAL-ZHCC-01,arrival,ZHCC
CN,2605,ULLI,departure,CN-2605-NIXAL-ZHHH-01,NIXAL-ZHHH-01,arrival,ZHHH
CN,2605,ULLI,departure,CN-2605-NIXAL-ZSAM-01,NIXAL-ZSAM-01,arrival,ZSAM
CN,2605,ULLI,departure,CN-2605-NIXAL-ZSFZ-01,NIXAL-ZSFZ-01,arrival,ZSFZ
CN,2605,ULLI,departure,CN-2605-NIXAL-ZSHC-01,NIXAL-ZSHC-01,arrival,ZSHC
CN,2605,ULLI,departure,CN-2605-NIXAL-ZSNJ-01,NIXAL-ZSNJ-01,arrival,ZSNJ
CN,2605,ULLI,departure,CN-2605-NIXAL-ZSPD-01,NIXAL-ZSPD-01,arrival,ZSPD
CN,2605,ULLI,departure,CN-2605-POLHO-ZSJN-01,POLHO-ZSJN-01,arrival,ZSJN
CN,2605,ULLI,departure,CN-2605-POLHO-ZSPD-01,POLHO-ZSPD-01,arrival,ZSPD
CN,2605,ULLI,departure,CN-2605-SARIN-ZGGG-01,SARIN-ZGGG-01,arrival,ZGGG
CN,2605,ULLI,departure,CN-2605-SARIN-ZLXY-01,SARIN-ZLXY-01,arrival,ZLXY
CN,2605,ULLI,departure,CN-2605-SARIN-ZUCK-02,SARIN-ZUCK-02,arrival,ZUCK
CN,2605,ULLI,departure,CN-2605-SARIN-ZUTF-01,SARIN-ZUTF-01,arrival,ZUTF
CN,2605,ULLI,departure,CN-2605-SARIN-ZUUU-01,SARIN-ZUUU-01,arrival,ZUUU
CN,2605,ULLI,departure,CN-2605-SARIN-ZWWW-01,SARIN-ZWWW-01,arrival,ZWWW
CN,2605,ULLI,departure,CN-2605-TELOK-ZYTX-01,TELOK-ZYTX-01,arrival,ZYTX
CN,2605,ULLI,arrival,CN-2605-ZBAA-INTIK-01,ZBAA-INTIK-01,departure,ZBAA
CN,2605,ULLI,arrival,CN-2605-ZBAD-INTIK-01,ZBAD-INTIK-01,departure,ZBAD
CN,2605,ULLI,arrival,CN-2605-ZBHH-NIXAL-01,ZBHH-NIXAL-01,departure,ZBHH
CN,2605,ULLI,arrival,CN-2605-ZBSJ-NIXAL-01,ZBSJ-NIXAL-01,departure,ZBSJ
CN,2605,ULLI,arrival,CN-2605-ZGGG-NIXAL-01,ZGGG-NIXAL-01,departure,ZGGG
CN,2605,ULLI,arrival,CN-2605-ZGGG-SARIN-01,ZGGG-SARIN-01,departure,ZGGG
CN,2605,ULLI,arrival,CN-2605-ZGHA-NIXAL-01,ZGHA-NIXAL-01,departure,ZGHA
CN,2605,ULLI,arrival,CN-2605-ZGSZ-NIXAL-01,ZGSZ-NIXAL-01,departure,ZGSZ
CN,2605,ULLI,arrival,CN-2605-ZHCC-NIXAL-01,ZHCC-NIXAL-01,departure,ZHCC
CN,2605,ULLI,arrival,CN-2605-ZHHH-NIXAL-01,ZHHH-NIXAL-01,departure,ZHHH
CN,2605,ULLI,arrival,CN-2605-ZJHK-MORIT-01,ZJHK-MORIT-01,departure,ZJHK
CN,2605,ULLI,arrival,CN-2605-ZJSY-MORIT-01,ZJSY-MORIT-01,departure,ZJSY
CN,2605,ULLI,arrival,CN-2605-ZJSY-NIXAL-01,ZJSY-NIXAL-01,departure,ZJSY
CN,2605,ULLI,arrival,CN-2605-ZLXY-MORIT-01,ZLXY-MORIT-01,departure,ZLXY
CN,2605,ULLI,arrival,CN-2605-ZLXY-SARIN-02,ZLXY-SARIN-02,departure,ZLXY
CN,2605,ULLI,arrival,CN-2605-ZPPP-MORIT-01,ZPPP-MORIT-01,departure,ZPPP
CN,2605,ULLI,arrival,CN-2605-ZSAM-NIXAL-01,ZSAM-NIXAL-01,departure,ZSAM
CN,2605,ULLI,arrival,CN-2605-ZSFZ-POLHO-01,ZSFZ-POLHO-01,departure,ZSFZ
CN,2605,ULLI,arrival,CN-2605-ZSHC-NIXAL-01,ZSHC-NIXAL-01,departure,ZSHC
CN,2605,ULLI,arrival,CN-2605-ZSNJ-NIXAL-01,ZSNJ-NIXAL-01,departure,ZSNJ
CN,2605,ULLI,arrival,CN-2605-ZSPD-NIXAL-01,ZSPD-NIXAL-01,departure,ZSPD
CN,2605,ULLI,arrival,CN-2605-ZSPD-POLHO-01,ZSPD-POLHO-01,departure,ZSPD
CN,2605,ULLI,arrival,CN-2605-ZUCK-MORIT-01,ZUCK-MORIT-01,departure,ZUCK
CN,2605,ULLI,arrival,CN-2605-ZUCK-SARIN-01,ZUCK-SARIN-01,departure,ZUCK
CN,2605,ULLI,arrival,CN-2605-ZUGY-MORIT-01,ZUGY-MORIT-01,departure,ZUGY
CN,2605,ULLI,arrival,CN-2605-ZUTF-MORIT-01,ZUTF-MORIT-01,departure,ZUTF
CN,2605,ULLI,arrival,CN-2605-ZUTF-SARIN-01,ZUTF-SARIN-01,departure,ZUTF
CN,2605,ULLI,arrival,CN-2605-ZUUU-MORIT-01,ZUUU-MORIT-01,departure,ZUUU
CN,2605,ULLI,arrival,CN-2605-ZUUU-SARIN-01,ZUUU-SARIN-01,departure,ZUUU
CN,2605,ULLI,arrival,CN-2605-ZWWW-SARIN-01,ZWWW-SARIN-01,departure,ZWWW
CN,2605,ULLI,arrival,CN-2605-ZYTX-TELOK-01,ZYTX-TELOK-01,departure,ZYTX
CN,2605,UMMS,departure,CN-2605-INTIK-ZBAA-01,INTIK-ZBAA-01,arrival,ZBAA
CN,2605,UMMS,departure,CN-2605-INTIK-ZBHH-01,INTIK-ZBHH-01,arrival,ZBHH
CN,2605,UMMS,departure,CN-2605-MORIT-ZLXY-01,MORIT-ZLXY-01,arrival,ZLXY
CN,2605,UMMS,departure,CN-2605-NIXAL-ZHCC-01,NIXAL-ZHCC-01,arrival,ZHCC
CN,2605,UMMS,departure,CN-2605-SARIN-ZUCK-01,SARIN-ZUCK-01,arrival,ZUCK
CN,2605,UMMS,departure,CN-2605-SARIN-ZUTF-01,SARIN-ZUTF-01,arrival,ZUTF
CN,2605,UMMS,departure,CN-2605-SARIN-ZUUU-01,SARIN-ZUUU-01,arrival,ZUUU
CN,2605,UMMS,departure,CN-2605-SARIN-ZWWW-01,SARIN-ZWWW-01,arrival,ZWWW
CN,2605,UMMS,arrival,CN-2605-ZBAA-INTIK-01,ZBAA-INTIK-01,departure,ZBAA
CN,2605,UMMS,arrival,CN-2605-ZLXY-MORIT-01,ZLXY-MORIT-01,departure,ZLXY
CN,2605,UMMS,arrival,CN-2605-ZUCK-SARIN-01,ZUCK-SARIN-01,departure,ZUCK
CN,2605,UMMS,arrival,CN-2605-ZUTF-SARIN-01,ZUTF-SARIN-01,departure,ZUTF
CN,2605,UMMS,arrival,CN-2605-ZUUU-SARIN-01,ZUUU-SARIN-01,departure,ZUUU
CN,2605,UMMS,arrival,CN-2605-ZWWW-SARIN-01,ZWWW-SARIN-01,departure,ZWWW
CN,2605,UNAA,departure,CN-2605-MORIT-ZJSY-01,MORIT-ZJSY-01,arrival,ZJSY
CN,2605,UNAA,departure,CN-2605-NIXAL-ZGSZ-01,NIXAL-ZGSZ-01,arrival,ZGSZ
CN,2605,UNAA,departure,CN-2605-TELOK-ZBMZ-01,TELOK-ZBMZ-01,arrival,ZBMZ
CN,2605,UNAA,departure,CN-2605-TELOK-ZYHB-01,TELOK-ZYHB-01,arrival,ZYHB
CN,2605,UNAA,departure,CN-2605-TELOK-ZYTL-01,TELOK-ZYTL-01,arrival,ZYTL
CN,2605,UNAA,arrival,CN-2605-ZBMZ-TELOK-01,ZBMZ-TELOK-01,departure,ZBMZ
CN,2605,UNAA,arrival,CN-2605-ZGGG-NIXAL-01,ZGGG-NIXAL-01,departure,ZGGG
CN,2605,UNAA,arrival,CN-2605-ZGSZ-NIXAL-01,ZGSZ-NIXAL-01,departure,ZGSZ
CN,2605,UNAA,arrival,CN-2605-ZJSY-MORIT-01,ZJSY-MORIT-01,departure,ZJSY
CN,2605,UNAA,arrival,CN-2605-ZYHB-TELOK-01,ZYHB-TELOK-01,departure,ZYHB
CN,2605,UNAA,arrival,CN-2605-ZYTL-TELOK-01,ZYTL-TELOK-01,departure,ZYTL
CN,2605,UNBB,departure,CN-2605-GOPTO-ZWWW-01,GOPTO-ZWWW-01,arrival,ZWWW
CN,2605,UNBB,departure,CN-2605-INTIK-ZBTJ-01,INTIK-ZBTJ-01,arrival,ZBTJ
CN,2605,UNBB,departure,CN-2605-TELOK-ZBMZ-01,TELOK-ZBMZ-01,arrival,ZBMZ
CN,2605,UNBB,arrival,CN-2605-ZBMZ-TELOK-01,ZBMZ-TELOK-01,departure,ZBMZ
CN,2605,UNBB,arrival,CN-2605-ZBTJ-INTIK-01,ZBTJ-INTIK-01,departure,ZBTJ
CN,2605,UNBB,arrival,CN-2605-ZWWW-GOPTO-01,ZWWW-GOPTO-01,departure,ZWWW
CN,2605,UNEE,departure,CN-2605-MORIT-ZJSY-01,MORIT-ZJSY-01,arrival,ZJSY
CN,2605,UNEE,arrival,CN-2605-ZJSY-MORIT-01,ZJSY-MORIT-01,departure,ZJSY
CN,2605,UNKL,departure,CN-2605-INTIK-ZBAA-01,INTIK-ZBAA-01,arrival,ZBAA
CN,2605,UNKL,departure,CN-2605-INTIK-ZBAD-01,INTIK-ZBAD-01,arrival,ZBAD
CN,2605,UNKL,departure,CN-2605-INTIK-ZBSJ-01,INTIK-ZBSJ-01,arrival,ZBSJ
CN,2605,UNKL,departure,CN-2605-INTIK-ZBTJ-01,INTIK-ZBTJ-01,arrival,ZBTJ
CN,2605,UNKL,departure,CN-2605-MORIT-ZJSY-01,MORIT-ZJSY-01,arrival,ZJSY
CN,2605,UNKL,departure,CN-2605-MORIT-ZUCK-01,MORIT-ZUCK-01,arrival,ZUCK
CN,2605,UNKL,departure,CN-2605-MORIT-ZUUU-01,MORIT-ZUUU-01,arrival,ZUUU
CN,2605,UNKL,departure,CN-2605-NIXAL-ZBYN-01,NIXAL-ZBYN-01,arrival,ZBYN
CN,2605,UNKL,departure,CN-2605-NIXAL-ZHCC-01,NIXAL-ZHCC-01,arrival,ZHCC
CN,2605,UNKL,departure,CN-2605-NIXAL-ZSHC-01,NIXAL-ZSHC-01,arrival,ZSHC
CN,2605,UNKL,departure,CN-2605-NIXAL-ZSPD-01,NIXAL-ZSPD-01,arrival,ZSPD
CN,2605,UNKL,departure,CN-2605-POLHO-ZSHC-01,POLHO-ZSHC-01,arrival,ZSHC
CN,2605,UNKL,departure,CN-2605-TELOK-ZBMZ-01,TELOK-ZBMZ-01,arrival,ZBMZ
CN,2605,UNKL,departure,CN-2605-TELOK-ZYHB-01,TELOK-ZYHB-01,arrival,ZYHB
CN,2605,UNKL,departure,CN-2605-TELOK-ZYTX-01,TELOK-ZYTX-01,arrival,ZYTX
CN,2605,UNKL,arrival,CN-2605-ZBAA-INTIK-01,ZBAA-INTIK-01,departure,ZBAA
CN,2605,UNKL,arrival,CN-2605-ZBAD-INTIK-01,ZBAD-INTIK-01,departure,ZBAD
CN,2605,UNKL,arrival,CN-2605-ZBMZ-TELOK-01,ZBMZ-TELOK-01,departure,ZBMZ
CN,2605,UNKL,arrival,CN-2605-ZBSJ-INTIK-01,ZBSJ-INTIK-01,departure,ZBSJ
CN,2605,UNKL,arrival,CN-2605-ZBTJ-INTIK-01,ZBTJ-INTIK-01,departure,ZBTJ
CN,2605,UNKL,arrival,CN-2605-ZBYN-NIXAL-01,ZBYN-NIXAL-01,departure,ZBYN
CN,2605,UNKL,arrival,CN-2605-ZGGG-NIXAL-01,ZGGG-NIXAL-01,departure,ZGGG
CN,2605,UNKL,arrival,CN-2605-ZGSZ-NIXAL-01,ZGSZ-NIXAL-01,departure,ZGSZ
CN,2605,UNKL,arrival,CN-2605-ZHCC-NIXAL-01,ZHCC-NIXAL-01,departure,ZHCC
CN,2605,UNKL,arrival,CN-2605-ZJSY-MORIT-01,ZJSY-MORIT-01,departure,ZJSY
CN,2605,UNKL,arrival,CN-2605-ZJSY-NIXAL-01,ZJSY-NIXAL-01,departure,ZJSY
CN,2605,UNKL,arrival,CN-2605-ZSHC-INTIK-01,ZSHC-INTIK-01,departure,ZSHC
CN,2605,UNKL,arrival,CN-2605-ZSPD-NIXAL-01,ZSPD-NIXAL-01,departure,ZSPD
CN,2605,UNKL,arrival,CN-2605-ZUCK-MORIT-01,ZUCK-MORIT-01,departure,ZUCK
CN,2605,UNKL,arrival,CN-2605-ZUUU-MORIT-01,ZUUU-MORIT-01,departure,ZUUU
CN,2605,UNKL,arrival,CN-2605-ZUUU-NIXAL-01,ZUUU-NIXAL-01,departure,ZUUU
CN,2605,UNKL,arrival,CN-2605-ZYHB-TELOK-01,ZYHB-TELOK-01,departure,ZYHB
CN,2605,UNKL,arrival,CN-2605-ZYTX-TELOK-01,ZYTX-TELOK-01,departure,ZYTX
CN,2605,UNNT,departure,CN-2605-GOPTO-ZWWW-01,GOPTO-ZWWW-01,arrival,ZWWW
CN,2605,UNNT,departure,CN-2605-INTIK-ZBAA-01,INTIK-ZBAA-01,arrival,ZBAA
CN,2605,UNNT,departure,CN-2605-INTIK-ZBAD-01,INTIK-ZBAD-01,arrival,ZBAD
CN,2605,UNNT,departure,CN-2605-INTIK-ZBTJ-01,INTIK-ZBTJ-01,arrival,ZBTJ
CN,2605,UNNT,departure,CN-2605-MORIT-ZBDS-01,MORIT-ZBDS-01,arrival,ZBDS
CN,2605,UNNT,departure,CN-2605-MORIT-ZGGG-01,MORIT-ZGGG-01,arrival,ZGGG
CN,2605,UNNT,departure,CN-2605-MORIT-ZJHK-01,MORIT-ZJHK-01,arrival,ZJHK
